onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	205	205
4.0655000000	n/a	4065.5	204	204
6.2320000000	n/a	6232	206	206
8.7320000000	n/a	8732	201	201
11.1820000000	n/a	11182	208	208
13.4485000000	n/a	13448.5	209	209
15.9650000000	n/a	15965	202	202
18.2315000000	n/a	18231.5	207	207
22.6335000000	n/a	22633.5	210	210
25.7150000000	n/a	25715	205	205
27.9480000000	n/a	27948	206	206
30.3315000000	n/a	30331.5	201	201
32.5815000000	n/a	32581.5	209	209
34.8980000000	n/a	34898	207	207
37.1140000000	n/a	37114	203	203
39.2140000000	n/a	39214	202	202
41.6310000000	n/a	41631	204	204
45.7995000000	n/a	45799.5	210	210
48.9805000000	n/a	48980.5	201	201
51.4140000000	n/a	51414	209	209
53.5635000000	n/a	53563.5	206	206
55.6970000000	n/a	55697	203	203
57.8300000000	n/a	57830	207	207
60.1800000000	n/a	60180	208	208
62.4135000000	n/a	62413.5	204	204
64.4630000000	n/a	64463	205	205
67.5145000000	n/a	67514.5	210	210
94.2455000000	n/a	94245.5	1100	1100
96.6620000000	n/a	96662	2500	2500
98.9620000000	n/a	98962	3400	3400
101.2450000000	n/a	101245	4900	4900
103.6183115760	n/a	103618.3116	79997	79997
107.3965000000	n/a	107396.5	110	110
108.9970000000	n/a	108997	150	150
111.5305000000	n/a	111530.5	140	140
112.5640000000	n/a	112564	190	190
113.8780000000	n/a	113878	113	113
118.7945000000	n/a	118794.5	1700	1700
121.2945000000	n/a	121294.5	2400	2400
123.6440000000	n/a	123644	3900	3900
126.0775000000	n/a	126077.5	4100	4100
128.4275000000	n/a	128427.5	530000	530000
130.6515583630	n/a	130651.5584	79997	79997
134.2800000000	n/a	134280	170	170
137.7300000000	n/a	137730	140	140
139.2130000000	n/a	139213	190	190
141.2635000000	n/a	141263.5	110	110
142.2460000000	n/a	142246	152	152
143.3935000000	n/a	143393.5	115	115
147.9095000000	n/a	147909.5	1900	1900
150.2430000000	n/a	150243	2200	2200
152.6430000000	n/a	152643	3100	3100
154.9930000000	n/a	154993	4700	4700
157.3459840620	n/a	157345.9841	79997	79997
161.3620000000	n/a	161362	190	190
162.4785000000	n/a	162478.5	120	120
163.2945000000	n/a	163294.5	110	110
164.1450000000	n/a	164145	170	170
165.0925000000	n/a	165092.5	113	113
169.5920000000	n/a	169592	1800	1800
171.8920000000	n/a	171892	2600	2600
174.1920000000	n/a	174192	3200	3200
176.6920000000	n/a	176692	4700	4700
178.9585000000	n/a	178958.5	5100	5100
