onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	202	202
4.2330000000	0.0000000000	4233	206	206
6.5995000000	0.0000000000	6599.5	201	201
8.7490000000	0.0000000000	8749	209	209
10.8160000000	0.0000000000	10816	208	208
12.9825000000	0.0000000000	12982.5	203	203
15.4660000000	0.0000000000	15466	207	207
19.2175000000	0.0000000000	19217.5	210	210
22.3155000000	0.0000000000	22315.5	201	201
24.4325000000	0.0000000000	24432.5	207	207
26.5490000000	0.0000000000	26549	208	208
28.9320000000	0.0000000000	28932	203	203
31.1985000000	0.0000000000	31198.5	206	206
33.5485000000	0.0000000000	33548.5	204	204
35.6320000000	0.0000000000	35632	202	202
39.1675000000	0.0000000000	39167.5	210	210
42.2310000000	0.0000000000	42231	205	205
44.5815000000	0.0000000000	44581.5	204	204
46.7480000000	0.0000000000	46748	208	208
49.0140000000	0.0000000000	49014	203	203
51.4310000000	0.0000000000	51431	206	206
53.6145000000	0.0000000000	53614.5	202	202
55.6975000000	0.0000000000	55697.5	201	201
57.8475000000	0.0000000000	57847.5	209	209
62.1985000000	0.0000000000	62198.5	210	210
78.1300000000	0.0000000000	78130	1400	1400
80.4965000000	0.0000000000	80496.5	2900	2900
82.8965000000	0.0000000000	82896.5	3200	3200
85.3465000000	0.0000000000	85346.5	4700	4700
87.7376373281	0.0000000000	87737.6373	79997	79997
90.6655000000	0.0000000000	90665.5	140	140
91.4660000000	0.0000000000	91466	190	190
92.1485000000	0.0000000000	92148.5	120	120
92.8660000000	0.0000000000	92866	170	170
93.9290000000	0.0000000000	93929	113	113
98.4455000000	0.0000000000	98445.5	1200	1200
100.7790000000	0.0000000000	100779	2100	2100
103.1625000000	0.0000000000	103162.5	3500	3500
105.6290000000	0.0000000000	105629	4600	4600
107.9625000000	0.0000000000	107962.5	5900	5900
110.3331674739	0.0000000000	110333.1675	79997	79997
113.2475000000	0.0000000000	113247.5	120	120
114.6140000000	0.0000000000	114614	110	110
115.1480000000	0.0000000000	115148	150	150
116.3980000000	0.0000000000	116398	160	160
117.0480000000	0.0000000000	117048	190	190
118.2950000000	0.0000000000	118295	113	113
122.8115000000	0.0000000000	122811.5	1100	1100
125.2945000000	0.0000000000	125294.5	2500	2500
127.7945000000	0.0000000000	127794.5	3700	3700
130.2445000000	0.0000000000	130244.5	4900	4900
132.6445000000	0.0000000000	132644.5	5200	5200
135.0110000000	0.0000000000	135011	6300	6300
137.3253099090	0.0000000000	137325.3099	79997	79997
140.3305000000	0.0000000000	140330.5	110	110
140.8805000000	0.0000000000	140880.5	150	150
141.7645000000	0.0000000000	141764.5	170	170
142.5635000000	0.0000000000	142563.5	190	190
143.1295000000	0.0000000000	143129.5	120	120
143.7130000000	0.0000000000	143713	130	130
144.7600000000	0.0000000000	144760	113	113
149.2605000000	0.0000000000	149260.5	1400	1400
151.6270000000	0.0000000000	151627	2300	2300
153.9605000000	0.0000000000	153960.5	3200	3200
156.4430000000	0.0000000000	156443	4500	4500
158.8935000000	0.0000000000	158893.5	5900	5900
