onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	201	201
4.2495000000	n/a	4249.5	209	209
6.3330000000	n/a	6333	202	202
8.8500000000	n/a	8850	205	205
11.0495000000	n/a	11049.5	204	204
13.1330000000	n/a	13133	206	206
15.2160000000	n/a	15216	208	208
17.2660000000	n/a	17266	207	207
22.7675000000	n/a	22767.5	210	210
25.8320000000	n/a	25832	202	202
27.9320000000	n/a	27932	203	203
30.0650000000	n/a	30065	201	201
32.4820000000	n/a	32482	204	204
34.5315000000	n/a	34531.5	208	208
36.7485000000	n/a	36748.5	209	209
38.8980000000	n/a	38898	206	206
40.9150000000	n/a	40915	207	207
45.1165000000	n/a	45116.5	211	211
48.4145000000	n/a	48414.5	201	201
50.6145000000	n/a	50614.5	203	203
52.9480000000	n/a	52948	207	207
55.1140000000	n/a	55114	204	204
57.1645000000	n/a	57164.5	202	202
59.5640000000	n/a	59564	206	206
61.9640000000	n/a	61964	209	209
65.8990000000	n/a	65899	210	210
90.2130000000	n/a	90213	1800	1800
92.7290000000	n/a	92729	2300	2300
95.2295000000	n/a	95229.5	3700	3700
97.7125000000	n/a	97712.5	4400	4400
100.0470960790	n/a	100047.0961	79997	79997
103.8490000000	n/a	103849	180	180
104.9145000000	n/a	104914.5	130	130
105.8485000000	n/a	105848.5	170	170
106.4980000000	n/a	106498	140	140
107.7955000000	n/a	107795.5	113	113
112.4120000000	n/a	112412	1900	1900
114.9450000000	n/a	114945	2100	2100
117.2955000000	n/a	117295.5	3300	3300
119.5785000000	n/a	119578.5	42000	42000
121.9785000000	n/a	121978.5	55000	55000
124.3589625027	n/a	124358.9625	79997	79997
127.0810000000	n/a	127081	190	190
127.7630000000	n/a	127763	110	110
128.8135000000	n/a	128813.5	130	130
130.4970000000	n/a	130497	151	151
131.3675000000	n/a	131367.5	121	121
132.4110000000	n/a	132411	114	114
137.0945000000	n/a	137094.5	1500	1500
139.3940000000	n/a	139394	2300	2300
141.8940000000	n/a	141894	3200	3200
144.2940000000	n/a	144294	4900	4900
146.7275000000	n/a	146727.5	5400	5400
149.1020187792	n/a	149102.0188	79997	79997
151.7130000000	n/a	151713	150	150
152.2625000000	n/a	152262.5	130	130
152.9290000000	n/a	152929	120	120
153.6300000000	n/a	153630	190	190
154.3960000000	n/a	154396	140	140
155.8435000000	n/a	155843.5	113	113
160.3435000000	n/a	160343.5	16000	16000
162.8100000000	n/a	162810	28000	28000
165.3265000000	n/a	165326.5	33000	33000
167.6100000000	n/a	167610	49000	49000
169.9925000000	n/a	169992.5	5100	5100
172.2930000000	n/a	172293	6200	6200
