onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	202	202
4.3495000000	n/a	4349.5	205	205
6.6330000000	n/a	6633	207	207
8.9825000000	n/a	8982.5	208	208
11.2660000000	n/a	11266	201	201
13.3160000000	n/a	13316	209	209
15.7990000000	n/a	15799	206	206
17.8825000000	n/a	17882.5	204	204
22.4010000000	n/a	22401	210	210
25.4820000000	n/a	25482	208	208
27.8490000000	n/a	27849	207	207
30.2320000000	n/a	30232	204	204
32.3485000000	n/a	32348.5	206	206
34.3985000000	n/a	34398.5	202	202
36.8815000000	n/a	36881.5	209	209
38.8980000000	n/a	38898	203	203
43.5335000000	n/a	43533.5	210	210
47.0480000000	n/a	47048	203	203
49.2310000000	n/a	49231	206	206
51.2975000000	n/a	51297.5	204	204
53.7975000000	n/a	53797.5	207	207
55.8140000000	n/a	55814	202	202
57.8470000000	n/a	57847	208	208
60.0475000000	n/a	60047.5	201	201
64.5830000000	n/a	64583	210	210
104.0955000000	n/a	104095.5	160000	160000
106.5120000000	n/a	106512	23000	23000
108.9120000000	n/a	108912	38000	38000
111.3455000000	n/a	111345.5	490000	490000
113.7381616020	n/a	113738.1616	79997	79997
123.3140000000	n/a	123314	152	152
123.9975000000	n/a	123997.5	161	161
126.1820000000	n/a	126182	131	131
129.4640000000	n/a	129464	172	172
139.5805000000	n/a	139580.5	191	191
141.5440000000	n/a	141544	115	115
146.0440000000	n/a	146044	1300	1300
148.4770000000	n/a	148477	2100	2100
150.8770000000	n/a	150877	3400	3400
153.1053193980	n/a	153105.3194	79997	79997
156.9290000000	n/a	156929	130	130
159.0955000000	n/a	159095.5	110	110
160.2455000000	n/a	160245.5	140	140
162.6430000000	n/a	162643	113	113
167.5930000000	n/a	167593	1100	1100
169.9100000000	n/a	169910	2600	2600
172.3595000000	n/a	172359.5	3500	3500
174.6760000000	n/a	174676	44	44
178.0353811970	n/a	178035.3812	79997	79997
181.1455000000	n/a	181145.5	160	160
181.9785000000	n/a	181978.5	150	150
183.0120000000	n/a	183012	140	140
184.9760000000	n/a	184976	113	113
189.4755000000	n/a	189475.5	1200	1200
191.7755000000	n/a	191775.5	2100	2100
194.1420000000	n/a	194142	3400	3400
196.5250000000	n/a	196525	4700	4700
198.9420000000	n/a	198942	5900	5900
201.1533113296	n/a	201153.3113	79997	79997
204.0270000000	n/a	204027	120	120
204.6105000000	n/a	204610.5	110	110
205.2135000000	n/a	205213.5	140	140
205.8445000000	n/a	205844.5	170	170
207.1780000000	n/a	207178	190	190
208.1580000000	n/a	208158	113	113
212.7575000000	n/a	212757.5	1200	1200
215.0910000000	n/a	215091	2900	2900
217.4745000000	n/a	217474.5	3600	3600
219.8075000000	n/a	219807.5	4400	4400
222.2575000000	n/a	222257.5	58000	58000
224.7240000000	n/a	224724	67000	67000
227.0629508934	n/a	227062.9509	79997	79997
230.0095000000	n/a	230009.5	120	120
231.6270000000	n/a	231627	190	190
232.7600000000	n/a	232760	160	160
234.3105000000	n/a	234310.5	140	140
236.1265000000	n/a	236126.5	171	171
236.9265000000	n/a	236926.5	181	181
239.5405000000	n/a	239540.5	114	114
244.0400000000	n/a	244040	1900	1900
246.3900000000	n/a	246390	27000	27000
248.8065000000	n/a	248806.5	34000	34000
251.1060000000	n/a	251106	43000	43000
253.6055000000	n/a	253605.5	55000	55000
256.0060000000	n/a	256006	66000	66000
258.4494467940	n/a	258449.4468	79997	79997
261.7260000000	n/a	261726	190	190
263.4250000000	n/a	263425	141	141
264.7260000000	n/a	264726	131	131
267.4590000000	n/a	267459	171	171
268.4590000000	n/a	268459	161	161
269.0585000000	n/a	269058.5	151	151
272.8885000000	n/a	272888.5	114	114
277.7885000000	n/a	277788.5	1900	1900
280.2720000000	n/a	280272	2200	2200
282.5885000000	n/a	282588.5	3800	3800
284.9385000000	n/a	284938.5	4400	4400
287.2550000000	n/a	287255	5700	5700
289.6385000000	n/a	289638.5	6300	6300
291.9011141880	n/a	291901.1142	79997	79997
295.2410000000	n/a	295241	190	190
296.5900000000	n/a	296590	120	120
298.3250000000	n/a	298325	180	180
299.0735000000	n/a	299073.5	140	140
299.7750000000	n/a	299775	170	170
300.6590000000	n/a	300659	130	130
302.5375000000	n/a	302537.5	113	113
307.0375000000	n/a	307037.5	1500	1500
309.3705000000	n/a	309370.5	2600	2600
311.6705000000	n/a	311670.5	3200	3200
314.0040000000	n/a	314004	4800	4800
316.4205000000	n/a	316420.5	5900	5900
318.7705000000	n/a	318770.5	6700	6700
321.1035000000	n/a	321103.5	7100	7100
323.4779806310	n/a	323477.9806	79997	79997
327.6070000000	n/a	327607	150	150
328.3060000000	n/a	328306	160	160
329.3390000000	n/a	329339	120	120
330.9565000000	n/a	330956.5	180	180
331.6565000000	n/a	331656.5	190	190
332.4560000000	n/a	332456	170	170
333.3885000000	n/a	333388.5	110	110
335.4360000000	n/a	335436	113	113
339.9525000000	n/a	339952.5	1200	1200
342.2690000000	n/a	342269	2800	2800
344.6695000000	n/a	344669.5	3100	3100
347.1360000000	n/a	347136	45000	45000
349.5195000000	n/a	349519.5	5700	5700
351.9525000000	n/a	351952.5	6900	6900
354.3855000000	n/a	354385.5	74000	74000
356.8190000000	n/a	356819	83	83
359.1974918510	n/a	359197.4919	79997	79997
363.3875000000	n/a	363387.5	120	120
365.2380000000	n/a	365238	180	180
366.1205000000	n/a	366120.5	110	110
367.0375000000	n/a	367037.5	141	141
367.9875000000	n/a	367987.5	170	170
368.9710000000	n/a	368971	190	190
372.3720000000	n/a	372372	131	131
374.8175000000	n/a	374817.5	115	115
379.4680000000	n/a	379468	1200	1200
