onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	204	204
4.2990000000	n/a	4299	207	207
6.7155000000	n/a	6715.5	205	205
9.1655000000	n/a	9165.5	203	203
11.4650000000	n/a	11465	209	209
13.9315000000	n/a	13931.5	206	206
16.3650000000	n/a	16365	202	202
18.4980000000	n/a	18498	201	201
24.5330000000	n/a	24533	211	211
27.5980000000	n/a	27598	208	208
29.9645000000	n/a	29964.5	204	204
32.0475000000	n/a	32047.5	203	203
34.3145000000	n/a	34314.5	201	201
36.6810000000	n/a	36681	209	209
39.0640000000	n/a	39064	206	206
41.1975000000	n/a	41197.5	205	205
43.4640000000	n/a	43464	202	202
49.0150000000	n/a	49015	210	210
52.0805000000	n/a	52080.5	206	206
54.5965000000	n/a	54596.5	202	202
56.8965000000	n/a	56896.5	209	209
59.3470000000	n/a	59347	203	203
61.6800000000	n/a	61680	204	204
64.1130000000	n/a	64113	208	208
66.5465000000	n/a	66546.5	207	207
71.0820000000	n/a	71082	210	210
106.1285000000	n/a	106128.5	1200	1200
108.4945000000	n/a	108494.5	2400	2400
110.9780000000	n/a	110978	3900	3900
113.3945000000	n/a	113394.5	4300	4300
115.7071399580	n/a	115707.14	79997	79997
119.4460000000	n/a	119446	120	120
120.9965000000	n/a	120996.5	140	140
122.0135000000	n/a	122013.5	190	190
123.1295000000	n/a	123129.5	130	130
125.4440000000	n/a	125444	113	113
130.3770000000	n/a	130377	1200	1200
132.8435000000	n/a	132843.5	2300	2300
135.1270000000	n/a	135127	3500	3500
137.4605000000	n/a	137460.5	4900	4900
139.7935000000	n/a	139793.5	5700	5700
141.9898666010	n/a	141989.8666	79997	79997
145.2785000000	n/a	145278.5	120	120
146.0785000000	n/a	146078.5	130	130
147.0285000000	n/a	147028.5	150	150
147.9620000000	n/a	147962	190	190
149.5290000000	n/a	149529	170	170
151.1765000000	n/a	151176.5	113	113
155.9925000000	n/a	155992.5	1200	1200
158.3595000000	n/a	158359.5	2300	2300
160.7090000000	n/a	160709	3800	3800
163.1755000000	n/a	163175.5	4900	4900
165.6255000000	n/a	165625.5	5500	5500
168.1090000000	n/a	168109	6700	6700
170.4297716710	n/a	170429.7717	79997	79997
173.9445000000	n/a	173944.5	120	120
174.9275000000	n/a	174927.5	130	130
176.0610000000	n/a	176061	180	180
176.7445000000	n/a	176744.5	190	190
177.5275000000	n/a	177527.5	150	150
178.3945000000	n/a	178394.5	170	170
179.3915000000	n/a	179391.5	113	113
184.2915000000	n/a	184291.5	18000	18000
186.6580000000	n/a	186658	22000	22000
189.0410000000	n/a	189041	3700	3700
191.4415000000	n/a	191441.5	4300	4300
193.7245000000	n/a	193724.5	5900	5900
196.1415000000	n/a	196141.5	6500	6500
198.5410000000	n/a	198541	7100	7100
200.8916591930	n/a	200891.6592	79997	79997
204.2100000000	n/a	204210	121	121
205.5100000000	n/a	205510	181	181
207.3765000000	n/a	207376.5	170	170
208.5095000000	n/a	208509.5	130	130
209.7265000000	n/a	209726.5	190	190
210.7090000000	n/a	210709	150	150
211.4920000000	n/a	211492	110	110
218.3565000000	n/a	218356.5	150000	150000
220.7395000000	n/a	220739.5	2800	2800
223.1565000000	n/a	223156.5	3300	3300
225.4735000000	n/a	225473.5	41000	41000
227.8395000000	n/a	227839.5	59000	59000
230.2895000000	n/a	230289.5	64000	64000
232.6900000000	n/a	232690	77000	77000
235.0035881080	n/a	235003.5881	79997	79997
244.2575000000	n/a	244257.5	122	122
245.4420000000	n/a	245442	180	180
246.8410000000	n/a	246841	130	130
247.8250000000	n/a	247825	191	191
249.7910000000	n/a	249791	151	151
250.6580000000	n/a	250658	171	171
251.5740000000	n/a	251574	111	111
252.9225000000	n/a	252922.5	115	115
257.7385000000	n/a	257738.5	1800	1800
260.2380000000	n/a	260238	2300	2300
262.6880000000	n/a	262688	3500	3500
265.2050000000	n/a	265205	41000	41000
267.5880000000	n/a	267588	57000	57000
269.9380000000	n/a	269938	6200	6200
272.3846090680	n/a	272384.6091	79997	79997
275.9735000000	n/a	275973.5	180	180
278.6730000000	n/a	278673	130	130
280.3395000000	n/a	280339.5	150	150
281.0235000000	n/a	281023.5	171	171
281.7895000000	n/a	281789.5	111	111
282.3730000000	n/a	282373	120	120
284.1375000000	n/a	284137.5	114	114
289.0710000000	n/a	289071	18000	18000
291.3370000000	n/a	291337	23000	23000
293.7035000000	n/a	293703.5	34000	34000
295.9870000000	n/a	295987	41000	41000
298.3205000000	n/a	298320.5	590000	590000
300.5865000000	n/a	300586.5	66000	66000
302.9447372480	n/a	302944.7372	79997	79997
306.9885000000	n/a	306988.5	131	131
308.4400000000	n/a	308440	181	181
311.3380000000	n/a	311338	111	111
312.5220000000	n/a	312522	141	141
313.3885000000	n/a	313388.5	152	152
314.1555000000	n/a	314155.5	191	191
316.1865000000	n/a	316186.5	115	115
321.0525000000	n/a	321052.5	16000	16000
323.4860000000	n/a	323486	25000	25000
325.8695000000	n/a	325869.5	3700	3700
328.1860000000	n/a	328186	4900	4900
330.4520000000	n/a	330452	5100	5100
332.7659519020	n/a	332765.9519	79997	79997
338.5205000000	n/a	338520.5	151	151
339.2210000000	n/a	339221	161	161
340.1545000000	n/a	340154.5	170	170
341.1545000000	n/a	341154.5	190	190
342.2035000000	n/a	342203.5	110	110
344.2185000000	n/a	344218.5	114	114
348.7185000000	n/a	348718.5	1700	1700
351.0345000000	n/a	351034.5	2800	2800
353.3010000000	n/a	353301	3400	3400
355.6175000000	n/a	355617.5	4200	4200
357.9845000000	n/a	357984.5	5500	5500
360.2928521740	n/a	360292.8522	79997	79997
363.4035000000	n/a	363403.5	170	170
