onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	203	203
4.4160000000	n/a	4416	206	206
6.5825000000	n/a	6582.5	205	205
8.7995000000	n/a	8799.5	209	209
10.8825000000	n/a	10882.5	207	207
12.8990000000	n/a	12899	208	208
15.2490000000	n/a	15249	204	204
17.7485000000	n/a	17748.5	201	201
22.5675000000	n/a	22567.5	211	211
25.6485000000	n/a	25648.5	201	201
28.0315000000	n/a	28031.5	205	205
30.5315000000	n/a	30531.5	204	204
32.6815000000	n/a	32681.5	203	203
35.0815000000	n/a	35081.5	208	208
37.0980000000	n/a	37098	202	202
39.3645000000	n/a	39364.5	206	206
41.7145000000	n/a	41714.5	207	207
45.9160000000	n/a	45916	210	210
49.4310000000	n/a	49431	205	205
51.8145000000	n/a	51814.5	207	207
54.0810000000	n/a	54081	208	208
56.1635000000	n/a	56163.5	206	206
58.5470000000	n/a	58547	204	204
60.6470000000	n/a	60647	201	201
62.9800000000	n/a	62980	203	203
65.4300000000	n/a	65430	209	209
71.2480000000	n/a	71248	210	210
88.6290000000	n/a	88629	1700	1700
90.9460000000	n/a	90946	2400	2400
93.3290000000	n/a	93329	3800	3800
95.7955000000	n/a	95795.5	4100	4100
98.0895686600	n/a	98089.5687	79997	79997
101.8315000000	n/a	101831.5	170	170
103.1480000000	n/a	103148	140	140
104.2650000000	n/a	104265	180	180
105.0475000000	n/a	105047.5	110	110
108.2785000000	n/a	108278.5	113	113
112.9610000000	n/a	112961	1400	1400
115.4115000000	n/a	115411.5	2300	2300
117.8610000000	n/a	117861	3900	3900
120.2615000000	n/a	120261.5	4800	4800
122.7615000000	n/a	122761.5	5100	5100
125.1172625810	n/a	125117.2626	79997	79997
128.2800000000	n/a	128280	140	140
129.6800000000	n/a	129680	130	130
130.5805000000	n/a	130580.5	190	190
131.6800000000	n/a	131680	180	180
132.3965000000	n/a	132396.5	110	110
134.3110000000	n/a	134311	113	113
138.8275000000	n/a	138827.5	14000	14000
141.1275000000	n/a	141127.5	2300	2300
143.5940000000	n/a	143594	3200	3200
146.0765000000	n/a	146076.5	47000	47000
148.5600000000	n/a	148560	5100	5100
151.0765000000	n/a	151076.5	65	65
153.4839240950	n/a	153483.9241	79997	79997
157.3645000000	n/a	157364.5	171	171
158.9295000000	n/a	158929.5	130	130
159.6290000000	n/a	159629	120	120
169.0785000000	n/a	169078.5	151	151
170.0950000000	n/a	170095	110	110
171.9425000000	n/a	171942.5	115	115
176.4590000000	n/a	176459	1900	1900
178.8420000000	n/a	178842	24000	24000
181.1920000000	n/a	181192	38000	38000
183.7090000000	n/a	183709	4300	4300
186.1085000000	n/a	186108.5	5100	5100
188.4136219365	n/a	188413.6219	79997	79997
191.3780000000	n/a	191378	190	190
193.4610000000	n/a	193461	181	181
194.9610000000	n/a	194961	141	141
196.6440000000	n/a	196644	130	130
200.3605000000	n/a	200360.5	110	110
201.4745000000	n/a	201474.5	114	114
205.9745000000	n/a	205974.5	1600	1600
208.4745000000	n/a	208474.5	27000	27000
210.7740000000	n/a	210774	3800	3800
213.2740000000	n/a	213274	45000	45000
215.6405000000	n/a	215640.5	5300	5300
218.0054930361	n/a	218005.493	79997	79997
220.9430000000	n/a	220943	160	160
221.9765000000	n/a	221976.5	151	151
222.5435000000	n/a	222543.5	180	180
223.0765000000	n/a	223076.5	171	171
224.0430000000	n/a	224043	130	130
225.3735000000	n/a	225373.5	114	114
229.8900000000	n/a	229890	1400	1400
232.2570000000	n/a	232257	2700	2700
234.6230000000	n/a	234623	3100	3100
