onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	203	203
4.2825000000	n/a	4282.5	208	208
6.3155000000	n/a	6315.5	201	201
8.5155000000	n/a	8515.5	207	207
10.6320000000	n/a	10632	206	206
13.0650000000	n/a	13065	204	204
20.1005000000	n/a	20100.5	210	210
23.1985000000	n/a	23198.5	201	201
25.4315000000	n/a	25431.5	203	203
27.7150000000	n/a	27715	204	204
30.1810000000	n/a	30181	205	205
32.5145000000	n/a	32514.5	209	209
34.9815000000	n/a	34981.5	208	208
37.2975000000	n/a	37297.5	202	202
39.7645000000	n/a	39764.5	207	207
43.9150000000	n/a	43915	211	211
76.8295000000	n/a	76829.5	1400	1400
79.1290000000	n/a	79129	2200	2200
81.5465000000	n/a	81546.5	3300	3300
83.8790000000	n/a	83879	4800	4800
86.3013315580	n/a	86301.3316	79997	79997
91.9160000000	n/a	91916	140	140
92.5805000000	n/a	92580.5	120	120
93.3975000000	n/a	93397.5	130	130
95.3145000000	n/a	95314.5	180	180
96.8620000000	n/a	96862	113	113
101.3620000000	n/a	101362	1800	1800
103.7280000000	n/a	103728	2100	2100
106.1285000000	n/a	106128.5	3400	3400
108.5610000000	n/a	108561	4200	4200
110.9445000000	n/a	110944.5	5600	5600
113.1850531294	n/a	113185.0531	79997	79997
116.0320000000	n/a	116032	180	180
116.8625000000	n/a	116862.5	110	110
118.0795000000	n/a	118079.5	140	140
121.4970000000	n/a	121497	120	120
122.0465000000	n/a	122046.5	160	160
123.2935000000	n/a	123293.5	113	113
128.0105000000	n/a	128010.5	1500	1500
130.3435000000	n/a	130343.5	2800	2800
132.6775000000	n/a	132677.5	3400	3400
135.1605000000	n/a	135160.5	4900	4900
137.4600000000	n/a	137460	5100	5100
139.9595000000	n/a	139959.5	6700	6700
142.1529158220	n/a	142152.9158	79997	79997
144.9285000000	n/a	144928.5	150	150
145.4620000000	n/a	145462	180	180
145.9950000000	n/a	145995	140	140
146.6125000000	n/a	146612.5	190	190
147.5450000000	n/a	147545	110	110
148.1955000000	n/a	148195.5	170	170
151.0430000000	n/a	151043	113	113
155.7260000000	n/a	155726	1700	1700
158.0595000000	n/a	158059.5	28000	28000
160.4590000000	n/a	160459	3200	3200
162.9595000000	n/a	162959.5	4300	4300
165.2760000000	n/a	165276	55000	55000
167.5425000000	n/a	167542.5	6400	6400
169.8745000000	n/a	169874.5	71	71
172.2324921690	n/a	172232.4922	79997	79997
175.3785000000	n/a	175378.5	170	170
176.5610000000	n/a	176561	151	151
177.0945000000	n/a	177094.5	120	120
178.0335000000	n/a	178033.5	130	130
179.2935000000	n/a	179293.5	111	111
179.8270000000	n/a	179827	140	140
181.1585000000	n/a	181158.5	115	115
185.7250000000	n/a	185725	1100	1100
188.2245000000	n/a	188224.5	2600	2600
190.7580000000	n/a	190758	3900	3900
193.0415000000	n/a	193041.5	4200	4200
195.4745000000	n/a	195474.5	5500	5500
197.9580000000	n/a	197958	6800	6800
200.2809224780	n/a	200280.9225	79997	79997
203.5090000000	n/a	203509	110	110
204.2430000000	n/a	204243	160	160
204.8930000000	n/a	204893	190	190
205.5925000000	n/a	205592.5	120	120
206.9440000000	n/a	206944	150	150
207.5930000000	n/a	207593	180	180
208.8240000000	n/a	208824	113	113
213.3400000000	n/a	213340	1500	1500
215.8570000000	n/a	215857	2600	2600
218.2405000000	n/a	218240.5	3700	3700
220.7405000000	n/a	220740.5	44000	44000
223.2400000000	n/a	223240	58000	58000
225.7065000000	n/a	225706.5	61000	61000
228.0730000000	n/a	228073	7300	7300
230.2917591240	n/a	230291.7591	79997	79997
233.0085000000	n/a	233008.5	150	150
233.5415000000	n/a	233541.5	160	160
234.2250000000	n/a	234225	170	170
235.4420000000	n/a	235442	181	181
236.6080000000	n/a	236608	111	111
237.5415000000	n/a	237541.5	141	141
238.2415000000	n/a	238241.5	130	130
239.8895000000	n/a	239889.5	114	114
244.3895000000	n/a	244389.5	1200	1200
246.8390000000	n/a	246839	2500	2500
249.1055000000	n/a	249105.5	3400	3400
251.3720000000	n/a	251372	4700	4700
253.7890000000	n/a	253789	5900	5900
256.2390000000	n/a	256239	6100	6100
258.7215000000	n/a	258721.5	760000	760000
261.0478419729	n/a	261047.842	79997	79997
263.6905000000	n/a	263690.5	120	120
265.7235000000	n/a	265723.5	150	150
266.6905000000	n/a	266690.5	140	140
269.1770000000	n/a	269177	170	170
270.5405000000	n/a	270540.5	190	190
271.6065000000	n/a	271606.5	110	110
272.3570000000	n/a	272357	182	182
273.5050000000	n/a	273505	115	115
278.0040000000	n/a	278004	1600	1600
280.4210000000	n/a	280421	2200	2200
282.8040000000	n/a	282804	3100	3100
285.0875000000	n/a	285087.5	4700	4700
287.3545000000	n/a	287354.5	5900	5900
289.7540000000	n/a	289754	6800	6800
291.9545764104	n/a	291954.5764	79997	79997
294.8230000000	n/a	294823	160	160
295.6905000000	n/a	295690.5	120	120
296.3050000000	n/a	296305	110	110
296.9225000000	n/a	296922.5	170	170
297.5730000000	n/a	297573	190	190
298.2895000000	n/a	298289.5	180	180
299.5535000000	n/a	299553.5	113	113
304.0700000000	n/a	304070	1100	1100
306.4035000000	n/a	306403.5	2800	2800
308.9030000000	n/a	308903	34000	34000
311.3030000000	n/a	311303	49000	49000
313.6365000000	n/a	313636.5	55000	55000
316.0865000000	n/a	316086.5	66000	66000
318.3860000000	n/a	318386	72	72
320.6178201937	n/a	320617.8202	79997	79997
323.3715000000	n/a	323371.5	110	110
324.8215000000	n/a	324821.5	180	180
325.6385000000	n/a	325638.5	191	191
326.9045000000	n/a	326904.5	151	151
327.7080000000	n/a	327708	161	161
328.5375000000	n/a	328537.5	121	121
331.6190000000	n/a	331619	115	115
336.1185000000	n/a	336118.5	1100	1100
338.4355000000	n/a	338435.5	2200	2200
340.7190000000	n/a	340719	3900	3900
343.0015000000	n/a	343001.5	4300	4300
345.3015000000	n/a	345301.5	5500	5500
347.6350000000	n/a	347635	6400	6400
349.9999696776	n/a	349999.9697	79997	79997
352.8360000000	n/a	352836	110	110
353.4695000000	n/a	353469.5	120	120
354.1035000000	n/a	354103.5	190	190
354.6865000000	n/a	354686.5	130	130
355.3530000000	n/a	355353	150	150
355.9200000000	n/a	355920	140	140
357.1345000000	n/a	357134.5	113	113
371.4165000000	n/a	371416.5	204	204
373.6170000000	n/a	373617	201	201
