onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	209	209
4.3325000000	n/a	4332.5	205	205
6.4995000000	n/a	6499.5	204	204
8.8995000000	n/a	8899.5	203	203
11.2990000000	n/a	11299	206	206
13.5325000000	n/a	13532.5	201	201
15.6990000000	n/a	15699	207	207
17.9820000000	n/a	17982	208	208
33.3675000000	n/a	33367.5	210	210
36.9150000000	n/a	36915	209	209
39.3980000000	n/a	39398	202	202
41.4145000000	n/a	41414.5	204	204
43.5810000000	n/a	43581	201	201
45.8310000000	n/a	45831	207	207
48.2480000000	n/a	48248	203	203
50.3470000000	n/a	50347	208	208
55.7335000000	n/a	55733.5	210	210
58.8140000000	n/a	58814	204	204
61.2970000000	n/a	61297	202	202
63.7970000000	n/a	63797	201	201
65.8970000000	n/a	65897	209	209
68.3800000000	n/a	68380	206	206
70.8465000000	n/a	70846.5	208	208
72.9800000000	n/a	72980	207	207
79.3485000000	n/a	79348.5	210	210
99.6790000000	n/a	99679	1400	1400
102.1120000000	n/a	102112	2100	2100
104.4285000000	n/a	104428.5	3600	3600
106.7285000000	n/a	106728.5	4700	4700
109.1617158370	n/a	109161.7158	79997	79997
112.8145000000	n/a	112814.5	140	140
113.8475000000	n/a	113847.5	110	110
115.1645000000	n/a	115164.5	160	160
115.9480000000	n/a	115948	170	170
119.5115000000	n/a	119511.5	113	113
124.0280000000	n/a	124028	1200	1200
126.5110000000	n/a	126511	2100	2100
128.8945000000	n/a	128894.5	3500	3500
131.2280000000	n/a	131228	4300	4300
133.4945000000	n/a	133494.5	5800	5800
135.7734901270	n/a	135773.4901	79997	79997
139.1310000000	n/a	139131	120	120
140.0295000000	n/a	140029.5	110	110
140.6980000000	n/a	140698	150	150
141.6300000000	n/a	141630	130	130
142.2805000000	n/a	142280.5	180	180
143.4770000000	n/a	143477	113	113
148.2765000000	n/a	148276.5	1900	1900
150.5605000000	n/a	150560.5	2200	2200
152.9265000000	n/a	152926.5	3700	3700
155.3935000000	n/a	155393.5	45000	45000
157.8100000000	n/a	157810	53000	53000
160.2265000000	n/a	160226.5	61	61
162.4718080190	n/a	162471.808	79997	79997
165.7630000000	n/a	165763	190	190
166.4120000000	n/a	166412	120	120
167.4635000000	n/a	167463.5	170	170
168.3960000000	n/a	168396	131	131
169.2120000000	n/a	169212	111	111
170.9590000000	n/a	170959	115	115
175.5090000000	n/a	175509	1700	1700
177.9590000000	n/a	177959	2800	2800
180.2920000000	n/a	180292	3900	3900
182.6255000000	n/a	182625.5	4600	4600
185.0755000000	n/a	185075.5	55	55
187.3309726910	n/a	187330.9727	79997	79997
192.3280000000	n/a	192328	170	170
192.8950000000	n/a	192895	180	180
193.8450000000	n/a	193845	190	190
195.5625000000	n/a	195562.5	150	150
197.1415000000	n/a	197141.5	113	113
