onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	204	204
4.2500000000	n/a	4250	202	202
6.6995000000	n/a	6699.5	208	208
8.7660000000	n/a	8766	205	205
10.9330000000	n/a	10933	206	206
13.2490000000	n/a	13249	207	207
15.4160000000	n/a	15416	209	209
17.7655000000	n/a	17765.5	203	203
22.4665000000	n/a	22466.5	210	210
25.8490000000	n/a	25849	208	208
27.9650000000	n/a	27965	207	207
30.3490000000	n/a	30349	202	202
32.5315000000	n/a	32531.5	206	206
34.9485000000	n/a	34948.5	201	201
37.0815000000	n/a	37081.5	209	209
39.2150000000	n/a	39215	205	205
41.5815000000	n/a	41581.5	204	204
45.6655000000	n/a	45665.5	210	210
48.7480000000	n/a	48748	201	201
50.9810000000	n/a	50981	208	208
53.0640000000	n/a	53064	204	204
55.3640000000	n/a	55364	207	207
57.5475000000	n/a	57547.5	203	203
59.7975000000	n/a	59797.5	202	202
61.9640000000	n/a	61964	205	205
63.9805000000	n/a	63980.5	209	209
68.0150000000	n/a	68015	210	210
94.3960000000	n/a	94396	1500	1500
96.6960000000	n/a	96696	2600	2600
99.1625000000	n/a	99162.5	3900	3900
101.4960000000	n/a	101496	4800	4800
103.8230319030	n/a	103823.0319	79997	79997
108.0805000000	n/a	108080.5	150	150
108.8310000000	n/a	108831	160	160
109.4975000000	n/a	109497.5	190	190
110.0305000000	n/a	110030.5	180	180
111.0285000000	n/a	111028.5	113	113
115.9120000000	n/a	115912	1600	1600
118.2950000000	n/a	118295	2500	2500
120.6780000000	n/a	120678	3300	3300
123.1280000000	n/a	123128	4800	4800
125.4110000000	n/a	125411	5900	5900
127.7211425880	n/a	127721.1426	79997	79997
131.0300000000	n/a	131030	160	160
131.9300000000	n/a	131930	150	150
132.9630000000	n/a	132963	130	130
133.9130000000	n/a	133913	180	180
134.7965000000	n/a	134796.5	190	190
135.9940000000	n/a	135994	113	113
140.5110000000	n/a	140511	1200	1200
142.8105000000	n/a	142810.5	2100	2100
145.2105000000	n/a	145210.5	3500	3500
147.5600000000	n/a	147560	46000	46000
149.8940000000	n/a	149894	57000	57000
152.3770000000	n/a	152377	63	63
154.6314280125	n/a	154631.428	79997	79997
157.3285000000	n/a	157328.5	120	120
158.2450000000	n/a	158245	110	110
160.2290000000	n/a	160229	150	150
160.9620000000	n/a	160962	171	171
161.8950000000	n/a	161895	131	131
163.2600000000	n/a	163260	115	115
167.7595000000	n/a	167759.5	1300	1300
170.1925000000	n/a	170192.5	2700	2700
172.5595000000	n/a	172559.5	3400	3400
174.9595000000	n/a	174959.5	4100	4100
177.4925000000	n/a	177492.5	5900	5900
179.8726490340	n/a	179872.649	79997	79997
183.4110000000	n/a	183411	130	130
184.5445000000	n/a	184544.5	170	170
186.1110000000	n/a	186111	140	140
187.4935000000	n/a	187493.5	110	110
188.2445000000	n/a	188244.5	190	190
189.1420000000	n/a	189142	113	113
193.6750000000	n/a	193675	1700	1700
196.0745000000	n/a	196074.5	2800	2800
198.4920000000	n/a	198492	3900	3900
200.9580000000	n/a	200958	4600	4600
203.4075000000	n/a	203407.5	5500	5500
205.7750000000	n/a	205775	6400	6400
208.0584039134	n/a	208058.4039	79997	79997
211.0435000000	n/a	211043.5	170	170
211.8435000000	n/a	211843.5	180	180
212.6435000000	n/a	212643.5	190	190
213.1930000000	n/a	213193	160	160
213.7095000000	n/a	213709.5	150	150
214.2595000000	n/a	214259.5	140	140
215.4075000000	n/a	215407.5	113	113
219.9075000000	n/a	219907.5	1200	1200
222.2570000000	n/a	222257	2100	2100
224.6410000000	n/a	224641	3700	3700
227.0075000000	n/a	227007.5	4500	4500
229.4235000000	n/a	229423.5	5400	5400
231.8235000000	n/a	231823.5	68000	68000
234.1905000000	n/a	234190.5	76	76
236.5402566090	n/a	236540.2566	79997	79997
240.3585000000	n/a	240358.5	120	120
241.2580000000	n/a	241258	110	110
242.2255000000	n/a	242225.5	170	170
244.0750000000	n/a	244075	150	150
245.8085000000	n/a	245808.5	140	140
246.4920000000	n/a	246492	161	161
247.8220000000	n/a	247822	115	115
252.3395000000	n/a	252339.5	1700	1700
254.8225000000	n/a	254822.5	2800	2800
257.2225000000	n/a	257222.5	3100	3100
259.6225000000	n/a	259622.5	4300	4300
261.9890000000	n/a	261989	590000	590000
264.5055000000	n/a	264505.5	660000	660000
266.7861477920	n/a	266786.1478	79997	79997
269.9240000000	n/a	269924	170	170
270.8245000000	n/a	270824.5	180	180
271.7240000000	n/a	271724	110	110
273.2405000000	n/a	273240.5	130	130
275.4070000000	n/a	275407	152	152
276.0070000000	n/a	276007	122	122
278.1050000000	n/a	278105	115	115
282.8715000000	n/a	282871.5	1200	1200
285.3050000000	n/a	285305	2100	2100
287.8045000000	n/a	287804.5	3900	3900
290.2215000000	n/a	290221.5	4700	4700
292.5380000000	n/a	292538	5600	5600
294.7954387095	n/a	294795.4387	79997	79997
297.5725000000	n/a	297572.5	120	120
298.2560000000	n/a	298256	110	110
299.5400000000	n/a	299540	190	190
301.9060000000	n/a	301906	170	170
303.1895000000	n/a	303189.5	160	160
304.4040000000	n/a	304404	113	113
308.9705000000	n/a	308970.5	1600	1600
311.2540000000	n/a	311254	2500	2500
313.6705000000	n/a	313670.5	3300	3300
315.9700000000	n/a	315970	4200	4200
318.3535000000	n/a	318353.5	5400	5400
320.7365000000	n/a	320736.5	6700	6700
322.9847672610	n/a	322984.7673	79997	79997
326.3220000000	n/a	326322	160	160
327.3550000000	n/a	327355	150	150
328.6050000000	n/a	328605	130	130
329.5550000000	n/a	329555	120	120
330.2215000000	n/a	330221.5	140	140
330.7550000000	n/a	330755	170	170
331.8195000000	n/a	331819.5	113	113
336.3360000000	n/a	336336	1400	1400
338.8525000000	n/a	338852.5	290000	290000
341.1860000000	n/a	341186	33000	33000
343.5525000000	n/a	343552.5	45000	45000
346.0360000000	n/a	346036	58000	58000
348.5355000000	n/a	348535.5	67	67
351.0020000000	n/a	351002	72	72
353.2601770223	n/a	353260.177	79997	79997
356.0705000000	n/a	356070.5	140	140
357.0205000000	n/a	357020.5	162	162
357.9540000000	n/a	357954	191	191
362.4040000000	n/a	362404	171	171
362.9370000000	n/a	362937	151	151
364.2015000000	n/a	364201.5	115	115
378.6510000000	n/a	378651	207	207
380.7335000000	n/a	380733.5	204	204
382.7840000000	n/a	382784	203	203
385.1005000000	n/a	385100.5	201	201
387.1835000000	n/a	387183.5	206	206
389.6335000000	n/a	389633.5	208	208
391.8000000000	n/a	391800	209	209
395.3025000000	n/a	395302.5	210	210
398.3835000000	n/a	398383.5	206	206
400.7835000000	n/a	400783.5	208	208
402.8170000000	n/a	402817	202	202
405.0335000000	n/a	405033.5	201	201
407.2165000000	n/a	407216.5	204	204
409.5995000000	n/a	409599.5	209	209
411.8160000000	n/a	411816	203	203
415.7175000000	n/a	415717.5	210	210
418.7995000000	n/a	418799.5	206	206
420.8660000000	n/a	420866	207	207
423.0490000000	n/a	423049	208	208
425.1660000000	n/a	425166	202	202
427.4820000000	n/a	427482	204	204
429.6655000000	n/a	429665.5	203	203
431.7320000000	n/a	431732	201	201
433.9985000000	n/a	433998.5	205	205
437.8990000000	n/a	437899	210	210
457.1310000000	n/a	457131	17000	17000
459.6475000000	n/a	459647.5	28000	28000
461.9645000000	n/a	461964.5	3100	3100
464.3140000000	n/a	464314	4400	4400
466.6970000000	n/a	466697	53000	53000
469.1805000000	n/a	469180.5	62000	62000
471.5067288080	n/a	471506.7288	79997	79997
474.9165000000	n/a	474916.5	181	181
475.5495000000	n/a	475549.5	171	171
476.2320000000	n/a	476232	110	110
476.9155000000	n/a	476915.5	140	140
478.2320000000	n/a	478232	121	121
480.5485000000	n/a	480548.5	131	131
481.6965000000	n/a	481696.5	114	114
486.3465000000	n/a	486346.5	1300	1300
488.7300000000	n/a	488730	2500	2500
491.0465000000	n/a	491046.5	3600	3600
493.5295000000	n/a	493529.5	4100	4100
496.0295000000	n/a	496029.5	5800	5800
498.4460000000	n/a	498446	62	62
500.7808122880	n/a	500780.8123	79997	79997
503.8645000000	n/a	503864.5	130	130
504.5480000000	n/a	504548	150	150
505.2145000000	n/a	505214.5	160	160
506.7470000000	n/a	506747	110	110
508.2480000000	n/a	508248	180	180
509.8455000000	n/a	509845.5	115	115
514.3455000000	n/a	514345.5	1500	1500
516.8285000000	n/a	516828.5	2900	2900
519.3120000000	n/a	519312	3600	3600
521.6950000000	n/a	521695	4200	4200
523.9785000000	n/a	523978.5	5800	5800
526.2769696479	n/a	526276.9696	79997	79997
528.8970000000	n/a	528897	150	150
529.7975000000	n/a	529797.5	190	190
531.3635000000	n/a	531363.5	160	160
532.1130000000	n/a	532113	120	120
532.7140000000	n/a	532714	180	180
533.7280000000	n/a	533728	113	113
538.2280000000	n/a	538228	1100	1100
540.7105000000	n/a	540710.5	23000	23000
542.9945000000	n/a	542994.5	38000	38000
545.4610000000	n/a	545461	4900	4900
547.9105000000	n/a	547910.5	5400	5400
550.2770000000	n/a	550277	660000	660000
552.5115335090	n/a	552511.5335	79997	79997
555.5785000000	n/a	555578.5	110	110
556.2635000000	n/a	556263.5	181	181
557.4290000000	n/a	557429	131	131
558.7125000000	n/a	558712.5	190	190
563.1620000000	n/a	563162	140	140
