onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	206	206
4.2660000000	n/a	4266	204	204
6.6655000000	n/a	6665.5	208	208
8.7325000000	n/a	8732.5	203	203
11.1660000000	n/a	11166	207	207
13.3490000000	n/a	13349	205	205
15.4490000000	n/a	15449	202	202
17.7320000000	n/a	17732	209	209
22.2010000000	n/a	22201	211	211
25.2985000000	n/a	25298.5	207	207
27.6315000000	n/a	27631.5	206	206
30.0315000000	n/a	30031.5	209	209
32.1980000000	n/a	32198	201	201
34.6145000000	n/a	34614.5	203	203
36.7145000000	n/a	36714.5	204	204
39.2315000000	n/a	39231.5	205	205
41.4810000000	n/a	41481	208	208
44.9495000000	n/a	44949.5	210	210
48.0140000000	n/a	48014	208	208
50.2305000000	n/a	50230.5	201	201
52.6470000000	n/a	52647	209	209
54.8640000000	n/a	54864	202	202
57.1970000000	n/a	57197	204	204
59.4970000000	n/a	59497	203	203
61.8300000000	n/a	61830	207	207
64.9160000000	n/a	64916	210	210
88.5625000000	n/a	88562.5	1200	1200
90.9290000000	n/a	90929	2900	2900
93.3625000000	n/a	93362.5	3300	3300
95.8290000000	n/a	95829	4500	4500
98.0845377754	n/a	98084.5378	79997	79997
100.9485000000	n/a	100948.5	120	120
101.6815000000	n/a	101681.5	190	190
102.2975000000	n/a	102297.5	130	130
102.9645000000	n/a	102964.5	150	150
105.8285000000	n/a	105828.5	113	113
110.8285000000	n/a	110828.5	1800	1800
113.2785000000	n/a	113278.5	2600	2600
115.7610000000	n/a	115761	3100	3100
118.0280000000	n/a	118028	4700	4700
120.4280000000	n/a	120428	5200	5200
122.7238155742	n/a	122723.8156	79997	79997
125.3640000000	n/a	125364	180	180
126.9970000000	n/a	126997	160	160
127.6965000000	n/a	127696.5	110	110
128.4470000000	n/a	128447	170	170
129.2630000000	n/a	129263	120	120
130.7945000000	n/a	130794.5	113	113
135.3270000000	n/a	135327	1100	1100
137.7770000000	n/a	137777	2700	2700
140.2265000000	n/a	140226.5	3400	3400
142.7270000000	n/a	142727	4600	4600
145.1270000000	n/a	145127	5300	5300
147.6100000000	n/a	147610	69	69
150.0226075440	n/a	150022.6075	79997	79997
154.1455000000	n/a	154145.5	110	110
155.4120000000	n/a	155412	140	140
158.3285000000	n/a	158328.5	160	160
159.5295000000	n/a	159529.5	130	130
160.3140000000	n/a	160314	190	190
161.5930000000	n/a	161593	113	113
166.1095000000	n/a	166109.5	1300	1300
168.6095000000	n/a	168609.5	2900	2900
170.9590000000	n/a	170959	3500	3500
173.4090000000	n/a	173409	4700	4700
175.9090000000	n/a	175909	5400	5400
178.2760000000	n/a	178276	6600	6600
180.7255000000	n/a	180725.5	7100	7100
183.0107740594	n/a	183010.7741	79997	79997
185.6775000000	n/a	185677.5	130	130
186.2780000000	n/a	186278	190	190
187.5775000000	n/a	187577.5	150	150
188.3945000000	n/a	188394.5	170	170
188.9105000000	n/a	188910.5	140	140
190.0440000000	n/a	190044	160	160
190.7110000000	n/a	190711	110	110
191.6420000000	n/a	191642	113	113
196.1415000000	n/a	196141.5	18000	18000
198.4915000000	n/a	198491.5	26000	26000
200.9580000000	n/a	200958	3700	3700
203.3745000000	n/a	203374.5	41000	41000
205.6580000000	n/a	205658	55000	55000
208.0740000000	n/a	208074	63000	63000
210.5240000000	n/a	210524	79000	79000
212.9075000000	n/a	212907.5	8200	8200
215.2655423450	n/a	215265.5423	79997	79997
