onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	205	205
4.3325000000	n/a	4332.5	204	204
6.7825000000	n/a	6782.5	206	206
8.8660000000	n/a	8866	209	209
10.9160000000	n/a	10916	201	201
13.3655000000	n/a	13365.5	208	208
15.5825000000	n/a	15582.5	203	203
17.5985000000	n/a	17598.5	202	202
22.0010000000	n/a	22001	210	210
25.2485000000	n/a	25248.5	209	209
27.3985000000	n/a	27398.5	205	205
29.5815000000	n/a	29581.5	202	202
31.6480000000	n/a	31648	207	207
33.6980000000	n/a	33698	201	201
35.9815000000	n/a	35981.5	208	208
38.0145000000	n/a	38014.5	206	206
40.1980000000	n/a	40198	203	203
43.9830000000	n/a	43983	210	210
47.4305000000	n/a	47430.5	207	207
49.8310000000	n/a	49831	209	209
51.9975000000	n/a	51997.5	206	206
54.2810000000	n/a	54281	201	201
56.5475000000	n/a	56547.5	202	202
58.9305000000	n/a	58930.5	204	204
60.9970000000	n/a	60997	208	208
64.4835000000	n/a	64483.5	210	210
94.3955000000	n/a	94395.5	1300	1300
96.8455000000	n/a	96845.5	2400	2400
99.1955000000	n/a	99195.5	3100	3100
101.5460000000	n/a	101546	4200	4200
103.8799470350	n/a	103879.947	79997	79997
107.2480000000	n/a	107248	130	130
107.9480000000	n/a	107948	140	140
108.4810000000	n/a	108481	110	110
108.9970000000	n/a	108997	120	120
109.9445000000	n/a	109944.5	113	113
114.4450000000	n/a	114445	1900	1900
116.8785000000	n/a	116878.5	2800	2800
119.3610000000	n/a	119361	3500	3500
121.7615000000	n/a	121761.5	4700	4700
124.1615000000	n/a	124161.5	5100	5100
126.5669499380	n/a	126566.9499	79997	79997
129.7310000000	n/a	129731	190	190
130.3640000000	n/a	130364	180	180
131.7135000000	n/a	131713.5	150	150
132.5305000000	n/a	132530.5	170	170
133.3965000000	n/a	133396.5	110	110
134.5275000000	n/a	134527.5	113	113
139.0275000000	n/a	139027.5	1400	1400
141.3940000000	n/a	141394	2600	2600
143.7270000000	n/a	143727	3800	3800
146.1105000000	n/a	146110.5	4300	4300
148.5605000000	n/a	148560.5	5500	5500
151.0270000000	n/a	151027	6700	6700
153.3156504890	n/a	153315.6505	79997	79997
156.4625000000	n/a	156462.5	140	140
157.7460000000	n/a	157746	160	160
158.4130000000	n/a	158413	180	180
160.3955000000	n/a	160395.5	130	130
160.9460000000	n/a	160946	150	150
161.7125000000	n/a	161712.5	170	170
163.2095000000	n/a	163209.5	113	113
167.8260000000	n/a	167826	1600	1600
170.1760000000	n/a	170176	2900	2900
172.4760000000	n/a	172476	3100	3100
174.8255000000	n/a	174825.5	4500	4500
177.3250000000	n/a	177325	5800	5800
179.7090000000	n/a	179709	6400	6400
182.2090000000	n/a	182209	7300	7300
184.5463592002	n/a	184546.3592	79997	79997
187.1445000000	n/a	187144.5	160	160
188.2450000000	n/a	188245	190	190
189.1610000000	n/a	189161	110	110
189.6780000000	n/a	189678	150	150
190.2115000000	n/a	190211.5	180	180
191.1280000000	n/a	191128	140	140
191.8775000000	n/a	191877.5	130	130
192.8910000000	n/a	192891	113	113
197.3915000000	n/a	197391.5	1200	1200
199.6915000000	n/a	199691.5	2600	2600
202.0745000000	n/a	202074.5	3700	3700
204.4410000000	n/a	204441	4500	4500
206.8410000000	n/a	206841	58000	58000
209.3245000000	n/a	209324.5	69000	69000
211.8580000000	n/a	211858	74000	74000
214.3245000000	n/a	214324.5	8300	8300
216.6172549026	n/a	216617.2549	79997	79997
219.5095000000	n/a	219509.5	120	120
220.4270000000	n/a	220427	160	160
221.1435000000	n/a	221143.5	170	170
221.8100000000	n/a	221810	150	150
226.3280000000	n/a	226328	191	191
226.8595000000	n/a	226859.5	141	141
227.3765000000	n/a	227376.5	181	181
227.8925000000	n/a	227892.5	130	130
229.0405000000	n/a	229040.5	114	114
233.5400000000	n/a	233540	1700	1700
235.9730000000	n/a	235973	2200	2200
238.2730000000	n/a	238273	3600	3600
240.6730000000	n/a	240673	4300	4300
243.1395000000	n/a	243139.5	550000	550000
245.4225000000	n/a	245422.5	69000	69000
247.6895000000	n/a	247689.5	71000	71000
250.0560000000	n/a	250056	88	88
253.1652553976	n/a	253165.2554	79997	79997
255.9915000000	n/a	255991.5	120	120
256.5250000000	n/a	256525	160	160
257.0580000000	n/a	257058	130	130
258.4420000000	n/a	258442	150	150
264.0410000000	n/a	264041	142	142
264.5750000000	n/a	264575	191	191
265.1080000000	n/a	265108	111	111
265.9885000000	n/a	265988.5	115	115
270.5050000000	n/a	270505	12000	12000
272.8380000000	n/a	272838	27000	27000
275.2885000000	n/a	275288.5	3500	3500
277.5885000000	n/a	277588.5	43000	43000
280.0715000000	n/a	280071.5	58000	58000
282.5050000000	n/a	282505	61	61
284.8880000000	n/a	284888	79000	79000
287.0865250230	n/a	287086.525	79997	79997
290.3405000000	n/a	290340.5	171	171
291.0235000000	n/a	291023.5	131	131
291.5740000000	n/a	291574	150	150
292.4065000000	n/a	292406.5	111	111
294.6410000000	n/a	294641	191	191
301.2240000000	n/a	301224	181	181
302.5870000000	n/a	302587	115	115
307.4875000000	n/a	307487.5	1200	1200
309.8360000000	n/a	309836	2900	2900
312.3035000000	n/a	312303.5	3800	3800
314.5700000000	n/a	314570	4700	4700
317.0035000000	n/a	317003.5	54000	54000
319.3365000000	n/a	319336.5	65	65
321.7418159489	n/a	321741.8159	79997	79997
324.2890000000	n/a	324289	120	120
324.8725000000	n/a	324872.5	190	190
