onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	208	208
4.2655000000	n/a	4265.5	204	204
6.3660000000	n/a	6366	202	202
8.8160000000	n/a	8816	207	207
11.0160000000	n/a	11016	206	206
13.1160000000	n/a	13116	209	209
15.3320000000	n/a	15332	203	203
20.5005000000	n/a	20500.5	210	210
23.5650000000	n/a	23565	203	203
25.6320000000	n/a	25632	202	202
28.1485000000	n/a	28148.5	204	204
30.5650000000	n/a	30565	207	207
32.8480000000	n/a	32848	206	206
35.2815000000	n/a	35281.5	208	208
37.4145000000	n/a	37414.5	209	209
40.2655000000	n/a	40265.5	210	210
43.3310000000	n/a	43331	204	204
45.6810000000	n/a	45681	207	207
47.7470000000	n/a	47747	202	202
50.1810000000	n/a	50181	201	201
52.6475000000	n/a	52647.5	205	205
54.8635000000	n/a	54863.5	209	209
57.1805000000	n/a	57180.5	206	206
59.5635000000	n/a	59563.5	208	208
62.4485000000	n/a	62448.5	210	210
87.7960000000	n/a	87796	1800	1800
90.2960000000	n/a	90296	2500	2500
92.7460000000	n/a	92746	3900	3900
95.1125000000	n/a	95112.5	4300	4300
97.4661920270	n/a	97466.192	79997	79997
103.7650000000	n/a	103765	180	180
105.6480000000	n/a	105648	150	150
106.4650000000	n/a	106465	190	190
107.6640000000	n/a	107664	130	130
110.0620000000	n/a	110062	113	113
114.5615000000	n/a	114561.5	1400	1400
116.8780000000	n/a	116878	2700	2700
119.1615000000	n/a	119161.5	3300	3300
121.5110000000	n/a	121511	4500	4500
123.9280000000	n/a	123928	5800	5800
126.1680807391	n/a	126168.0807	79997	79997
129.0815000000	n/a	129081.5	140	140
129.6735000000	n/a	129673.5	170	170
131.1465000000	n/a	131146.5	130	130
131.7810000000	n/a	131781	150	150
133.2315000000	n/a	133231.5	180	180
134.6105000000	n/a	134610.5	113	113
139.5770000000	n/a	139577	1700	1700
141.9605000000	n/a	141960.5	2100	2100
144.2935000000	n/a	144293.5	3500	3500
146.6435000000	n/a	146643.5	4600	4600
149.0765000000	n/a	149076.5	5200	5200
151.3600000000	n/a	151360	6900	6900
153.5812735053	n/a	153581.2735	79997	79997
156.3460000000	n/a	156346	170	170
157.0285000000	n/a	157028.5	110	110
158.0625000000	n/a	158062.5	150	150
158.7790000000	n/a	158779	160	160
159.5455000000	n/a	159545.5	120	120
160.1295000000	n/a	160129.5	190	190
160.9595000000	n/a	160959.5	113	113
165.9260000000	n/a	165926	1700	1700
168.4090000000	n/a	168409	2300	2300
170.7090000000	n/a	170709	3900	3900
172.9925000000	n/a	172992.5	4400	4400
175.3420000000	n/a	175342	5200	5200
177.6755000000	n/a	177675.5	6100	6100
180.1420000000	n/a	180142	750000	750000
182.4983374740	n/a	182498.3375	79997	79997
185.9950000000	n/a	185995	170	170
189.3775000000	n/a	189377.5	130	130
190.1115000000	n/a	190111.5	190	190
190.8610000000	n/a	190861	140	140
191.5440000000	n/a	191544	120	120
192.1440000000	n/a	192144	110	110
192.7445000000	n/a	192744.5	182	182
193.8750000000	n/a	193875	115	115
198.3750000000	n/a	198375	1300	1300
200.7580000000	n/a	200758	2100	2100
203.2580000000	n/a	203258	35000	35000
205.7240000000	n/a	205724	47000	47000
208.1575000000	n/a	208157.5	520000	520000
210.4905000000	n/a	210490.5	6800	6800
212.8101779470	n/a	212810.1779	79997	79997
216.0430000000	n/a	216043	130	130
216.7100000000	n/a	216710	110	110
217.3265000000	n/a	217326.5	171	171
217.9430000000	n/a	217943	121	121
218.4930000000	n/a	218493	142	142
219.0335000000	n/a	219033.5	180	180
219.7740000000	n/a	219774	115	115
224.4575000000	n/a	224457.5	1700	1700
226.7900000000	n/a	226790	2900	2900
229.2405000000	n/a	229240.5	3500	3500
231.6235000000	n/a	231623.5	4200	4200
233.9900000000	n/a	233990	5600	5600
236.1685554879	n/a	236168.5555	79997	79997
238.7930000000	n/a	238793	170	170
239.3095000000	n/a	239309.5	190	190
239.9255000000	n/a	239925.5	150	150
240.4420000000	n/a	240442	120	120
241.0265000000	n/a	241026.5	160	160
241.7730000000	n/a	241773	113	113
246.2895000000	n/a	246289.5	1900	1900
248.6725000000	n/a	248672.5	2500	2500
251.0220000000	n/a	251022	3700	3700
253.4560000000	n/a	253456	4100	4100
255.8560000000	n/a	255856	5400	5400
258.2890000000	n/a	258289	6800	6800
260.6446258359	n/a	260644.6258	79997	79997
263.3760000000	n/a	263376	190	190
264.5080000000	n/a	264508	150	150
265.0250000000	n/a	265025	170	170
265.5570000000	n/a	265557	110	110
266.7410000000	n/a	266741	140	140
267.2580000000	n/a	267258	180	180
268.0390000000	n/a	268039	113	113
272.6215000000	n/a	272621.5	1200	1200
275.0050000000	n/a	275005	2700	2700
277.4885000000	n/a	277488.5	3100	3100
279.8715000000	n/a	279871.5	4400	4400
282.2545000000	n/a	282254.5	55000	55000
284.6715000000	n/a	284671.5	68000	68000
286.9875000000	n/a	286987.5	76	76
289.4018410430	n/a	289401.841	79997	79997
292.2565000000	n/a	292256.5	120	120
292.7900000000	n/a	292790	170	170
293.8395000000	n/a	293839.5	110	110
297.4580000000	n/a	297458	140	140
298.1735000000	n/a	298173.5	181	181
298.7065000000	n/a	298706.5	161	161
299.9875000000	n/a	299987.5	115	115
304.5205000000	n/a	304520.5	1700	1700
306.9040000000	n/a	306904	2500	2500
309.3035000000	n/a	309303.5	3400	3400
311.7365000000	n/a	311736.5	4300	4300
314.1035000000	n/a	314103.5	5100	5100
316.4195000000	n/a	316419.5	660000	660000
318.7180616974	n/a	318718.0617	79997	79997
321.5225000000	n/a	321522.5	170	170
322.6725000000	n/a	322672.5	150	150
323.3385000000	n/a	323338.5	140	140
323.8665000000	n/a	323866.5	130	130
324.7885000000	n/a	324788.5	110	110
325.8200000000	n/a	325820	192	192
326.5025000000	n/a	326502.5	115	115
331.0030000000	n/a	331003	1800	1800
333.4025000000	n/a	333402.5	2500	2500
335.8025000000	n/a	335802.5	3600	3600
338.1855000000	n/a	338185.5	4400	4400
340.6355000000	n/a	340635.5	5100	5100
342.9126340689	n/a	342912.6341	79997	79997
345.7215000000	n/a	345721.5	180	180
346.2545000000	n/a	346254.5	150	150
346.7780000000	n/a	346778	160	160
347.6210000000	n/a	347621	140	140
348.2540000000	n/a	348254	110	110
349.3190000000	n/a	349319	113	113
357.8345000000	n/a	357834.5	203	203
359.9180000000	n/a	359918	201	201
362.1180000000	n/a	362118	207	207
364.2345000000	n/a	364234.5	206	206
366.6675000000	n/a	366667.5	209	209
369.0180000000	n/a	369018	204	204
371.3840000000	n/a	371384	208	208
374.4695000000	n/a	374469.5	210	210
377.7840000000	n/a	377784	208	208
380.0840000000	n/a	380084	209	209
382.4835000000	n/a	382483.5	205	205
384.5335000000	n/a	384533.5	207	207
386.7340000000	n/a	386734	203	203
388.9335000000	n/a	388933.5	201	201
391.0170000000	n/a	391017	204	204
393.1000000000	n/a	393100	206	206
396.0845000000	n/a	396084.5	210	210
399.1660000000	n/a	399166	202	202
401.6665000000	n/a	401666.5	201	201
404.1330000000	n/a	404133	203	203
406.3160000000	n/a	406316	207	207
408.3995000000	n/a	408399.5	209	209
410.6660000000	n/a	410666	208	208
413.0495000000	n/a	413049.5	206	206
415.1660000000	n/a	415166	205	205
418.1840000000	n/a	418184	210	210
427.1485000000	n/a	427148.5	1900	1900
429.4655000000	n/a	429465.5	2500	2500
431.7485000000	n/a	431748.5	3200	3200
434.1655000000	n/a	434165.5	4800	4800
436.5650000000	n/a	436565	5400	5400
438.9650000000	n/a	438965	6100	6100
441.2307485650	n/a	441230.7486	79997	79997
444.3180000000	n/a	444318	190	190
445.0005000000	n/a	445000.5	150	150
445.5335000000	n/a	445533.5	120	120
446.1010000000	n/a	446101	180	180
447.8835000000	n/a	447883.5	140	140
448.4500000000	n/a	448450	110	110
449.7980000000	n/a	449798	113	113
454.2975000000	n/a	454297.5	1200	1200
456.6975000000	n/a	456697.5	2900	2900
459.0640000000	n/a	459064	3500	3500
461.5140000000	n/a	461514	4100	4100
463.8305000000	n/a	463830.5	5300	5300
466.1640000000	n/a	466164	6400	6400
468.4470000000	n/a	468447	7700	7700
470.7846589912	n/a	470784.659	79997	79997
473.6490000000	n/a	473649	120	120
474.6330000000	n/a	474633	190	190
475.1660000000	n/a	475166	150	150
475.6985000000	n/a	475698.5	110	110
476.3160000000	n/a	476316	130	130
477.6995000000	n/a	477699.5	140	140
478.8590000000	n/a	478859	170	170
480.0295000000	n/a	480029.5	113	113
484.5295000000	n/a	484529.5	1200	1200
486.9795000000	n/a	486979.5	2400	2400
489.4795000000	n/a	489479.5	3600	3600
491.9960000000	n/a	491996	4300	4300
494.3960000000	n/a	494396	57000	57000
496.7960000000	n/a	496796	65000	65000
499.1955000000	n/a	499195.5	7900	7900
501.6125000000	n/a	501612.5	8800	8800
503.9030147160	n/a	503903.0147	79997	79997
507.5985000000	n/a	507598.5	120	120
509.1145000000	n/a	509114.5	140	140
510.1150000000	n/a	510115	160	160
510.9810000000	n/a	510981	130	130
511.6645000000	n/a	511664.5	151	151
513.5980000000	n/a	513598	171	171
514.1650000000	n/a	514165	190	190
514.6825000000	n/a	514682.5	180	180
515.4285000000	n/a	515428.5	114	114
519.9450000000	n/a	519945	1200	1200
522.3950000000	n/a	522395	2700	2700
524.6950000000	n/a	524695	3400	3400
527.1945000000	n/a	527194.5	4100	4100
529.4780000000	n/a	529478	58000	58000
531.7780000000	n/a	531778	63	63
534.0775000000	n/a	534077.5	7900	7900
536.4440000000	n/a	536444	8500	8500
538.7822005998	n/a	538782.2006	79997	79997
541.4295000000	n/a	541429.5	120	120
542.2635000000	n/a	542263.5	170	170
543.0800000000	n/a	543080	140	140
543.7805000000	n/a	543780.5	110	110
544.4630000000	n/a	544463	131	131
549.9470000000	n/a	549947	130	130
550.4965000000	n/a	550496.5	190	190
551.0125000000	n/a	551012.5	150	150
552.0435000000	n/a	552043.5	113	113
556.8600000000	n/a	556860	1100	1100
559.2435000000	n/a	559243.5	25000	25000
561.6260000000	n/a	561626	34	34
564.1100000000	n/a	564110	4300	4300
566.5095000000	n/a	566509.5	58000	58000
568.9760000000	n/a	568976	62	62
571.4430000000	n/a	571443	7700	7700
573.8095000000	n/a	573809.5	8900	8900
576.1425000000	n/a	576142.5	9600	9600
578.4519364109	n/a	578451.9364	79997	79997
581.2115000000	n/a	581211.5	110	110
581.7280000000	n/a	581728	141	141
584.4120000000	n/a	584412	140	140
585.2280000000	n/a	585228	121	121
587.7450000000	n/a	587745	180	180
592.1440000000	n/a	592144	120	120
593.3290000000	n/a	593329	170	170
594.0780000000	n/a	594078	190	190
596.4110000000	n/a	596411	160	160
598.9085000000	n/a	598908.5	113	113
603.4080000000	n/a	603408	14000	14000
605.9080000000	n/a	605908	29000	29000
608.2415000000	n/a	608241.5	35000	35000
610.6575000000	n/a	610657.5	4100	4100
612.9745000000	n/a	612974.5	5700	5700
615.3745000000	n/a	615374.5	66000	66000
617.8740000000	n/a	617874	78	78
620.1910000000	n/a	620191	82000	82000
622.6905000000	n/a	622690.5	93000	93000
624.9767871280	n/a	624976.7871	79997	79997
633.2430000000	n/a	633243	151	151
635.0765000000	n/a	635076.5	141	141
636.0950000000	n/a	636095	191	191
636.8920000000	n/a	636892	110	110
637.4595000000	n/a	637459.5	170	170
641.2425000000	n/a	641242.5	131	131
643.9920000000	n/a	643992	131	131
644.6925000000	n/a	644692.5	161	161
645.7095000000	n/a	645709.5	121	121
647.9395000000	n/a	647939.5	114	114
652.7060000000	n/a	652706	19000	19000
655.1725000000	n/a	655172.5	23000	23000
657.5725000000	n/a	657572.5	3600	3600
660.0725000000	n/a	660072.5	45000	45000
662.4560000000	n/a	662456	58000	58000
664.7555000000	n/a	664755.5	67000	67000
667.2060000000	n/a	667206	71000	71000
669.7220000000	n/a	669722	82000	82000
672.0907839900	n/a	672090.784	79997	79997
682.3925000000	n/a	682392.5	131	131
686.4240000000	n/a	686424	151	151
687.1410000000	n/a	687141	160	160
688.4910000000	n/a	688491	191	191
689.8920000000	n/a	689892	171	171
690.4900000000	n/a	690490	121	121
691.0075000000	n/a	691007.5	181	181
691.7420000000	n/a	691742	111	111
692.9380000000	n/a	692938	114	114
697.8045000000	n/a	697804.5	1400	1400
700.1710000000	n/a	700171	2600	2600
702.4535000000	n/a	702453.5	3900	3900
704.9205000000	n/a	704920.5	4700	4700
707.3540000000	n/a	707354	5500	5500
709.7205000000	n/a	709720.5	6200	6200
712.0540000000	n/a	712054	7800	7800
714.4200000000	n/a	714420	8100	8100
716.8107115640	n/a	716810.7116	79997	79997
719.9560000000	n/a	719956	140	140
721.3895000000	n/a	721389.5	160	160
721.9900000000	n/a	721990	190	190
722.6395000000	n/a	722639.5	170	170
723.2725000000	n/a	723272.5	150	150
723.8065000000	n/a	723806.5	120	120
724.3730000000	n/a	724373	180	180
724.9895000000	n/a	724989.5	110	110
726.0700000000	n/a	726070	113	113
730.5865000000	n/a	730586.5	13	13
732.9525000000	n/a	732952.5	2600	2600
735.3360000000	n/a	735336	3400	3400
737.6360000000	n/a	737636	4500	4500
739.9360000000	n/a	739936	5800	5800
742.2690000000	n/a	742269	62000	62000
744.6025000000	n/a	744602.5	77000	77000
746.8855000000	n/a	746885.5	8100	8100
749.1855000000	n/a	749185.5	99	99
751.3872631750	n/a	751387.2632	79997	79997
754.4385000000	n/a	754438.5	130	130
754.9545000000	n/a	754954.5	160	160
755.5380000000	n/a	755538	140	140
757.3210000000	n/a	757321	150	150
758.1875000000	n/a	758187.5	121	121
758.7715000000	n/a	758771.5	181	181
759.3045000000	n/a	759304.5	170	170
760.2375000000	n/a	760237.5	110	110
761.3050000000	n/a	761305	190	190
762.4180000000	n/a	762418	114	114
766.9180000000	n/a	766918	1200	1200
769.2180000000	n/a	769218	2400	2400
771.6345000000	n/a	771634.5	3100	3100
773.9180000000	n/a	773918	4500	4500
776.2510000000	n/a	776251	5700	5700
778.6840000000	n/a	778684	6300	6300
780.9845000000	n/a	780984.5	7900	7900
783.4510000000	n/a	783451	8800	8800
785.7602797450	n/a	785760.2797	79997	79997
788.7695000000	n/a	788769.5	120	120
789.3200000000	n/a	789320	140	140
789.9695000000	n/a	789969.5	110	110
790.5195000000	n/a	790519.5	150	150
791.0530000000	n/a	791053	170	170
792.8370000000	n/a	792837	130	130
793.4705000000	n/a	793470.5	190	190
794.4865000000	n/a	794486.5	180	180
795.8505000000	n/a	795850.5	113	113
805.2830000000	n/a	805283	201	201
807.4665000000	n/a	807466.5	204	204
809.7995000000	n/a	809799.5	205	205
812.0830000000	n/a	812083	208	208
814.1495000000	n/a	814149.5	207	207
816.5660000000	n/a	816566	206	206
818.8830000000	n/a	818883	209	209
820.9660000000	n/a	820966	203	203
824.0010000000	n/a	824001	210	210
827.0820000000	n/a	827082	202	202
829.3655000000	n/a	829365.5	207	207
831.4325000000	n/a	831432.5	208	208
833.7490000000	n/a	833749	209	209
836.1320000000	n/a	836132	206	206
838.4655000000	n/a	838465.5	205	205
840.7485000000	n/a	840748.5	203	203
842.9815000000	n/a	842981.5	204	204
845.7670000000	n/a	845767	210	210
849.1650000000	n/a	849165	204	204
851.4480000000	n/a	851448	203	203
853.5815000000	n/a	853581.5	205	205
855.8645000000	n/a	855864.5	202	202
858.2480000000	n/a	858248	206	206
860.5475000000	n/a	860547.5	209	209
862.7810000000	n/a	862781	201	201
865.2475000000	n/a	865247.5	207	207
867.9490000000	n/a	867949	210	210
876.5635000000	n/a	876563.5	1300	1300
878.9805000000	n/a	878980.5	24000	24000
881.4800000000	n/a	881480	38000	38000
883.9300000000	n/a	883930	47000	47000
886.2635000000	n/a	886263.5	55000	55000
888.5465000000	n/a	888546.5	69000	69000
890.9130000000	n/a	890913	71000	71000
893.4130000000	n/a	893413	8600	8600
895.9130000000	n/a	895913	9200	9200
898.2271913200	n/a	898227.1913	79997	79997
901.7650000000	n/a	901765	130	130
903.4485000000	n/a	903448.5	171	171
904.2815000000	n/a	904281.5	141	141
904.9990000000	n/a	904999	151	151
905.8320000000	n/a	905832	191	191
906.6645000000	n/a	906664.5	111	111
907.4650000000	n/a	907465	181	181
908.1650000000	n/a	908165	160	160
908.8820000000	n/a	908882	120	120
910.2125000000	n/a	910212.5	114	114
914.7285000000	n/a	914728.5	1800	1800
917.0615000000	n/a	917061.5	29000	29000
919.4620000000	n/a	919462	37000	37000
921.9785000000	n/a	921978.5	4300	4300
924.4950000000	n/a	924495	5600	5600
926.9450000000	n/a	926945	6200	6200
929.4450000000	n/a	929445	75000	75000
931.9110000000	n/a	931911	84000	84000
934.2378450690	n/a	934237.8451	79997	79997
939.0150000000	n/a	939015	180	180
939.5305000000	n/a	939530.5	171	171
940.0640000000	n/a	940064	191	191
940.5815000000	n/a	940581.5	130	130
941.1140000000	n/a	941114	160	160
941.6300000000	n/a	941630	120	120
