onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	207	207
4.0990000000	n/a	4099	204	204
6.3160000000	n/a	6316	209	209
8.3825000000	n/a	8382.5	208	208
10.6325000000	n/a	10632.5	203	203
12.8655000000	n/a	12865.5	205	205
15.0155000000	n/a	15015.5	202	202
17.3820000000	n/a	17382	201	201
25.1000000000	n/a	25100	210	210
28.1815000000	n/a	28181.5	209	209
30.5315000000	n/a	30531.5	206	206
32.7980000000	n/a	32798	203	203
35.1645000000	n/a	35164.5	204	204
37.4315000000	n/a	37431.5	207	207
39.4980000000	n/a	39498	205	205
41.9975000000	n/a	41997.5	201	201
44.0645000000	n/a	44064.5	202	202
47.5490000000	n/a	47549	210	210
50.6310000000	n/a	50631	201	201
53.0475000000	n/a	53047.5	205	205
55.4470000000	n/a	55447	206	206
57.5640000000	n/a	57564	203	203
59.7140000000	n/a	59714	207	207
62.1805000000	n/a	62180.5	209	209
64.6635000000	n/a	64663.5	208	208
67.0800000000	n/a	67080	204	204
71.0145000000	n/a	71014.5	210	210
100.8285000000	n/a	100828.5	1800	1800
103.1450000000	n/a	103145	2300	2300
105.5785000000	n/a	105578.5	3200	3200
108.0620000000	n/a	108062	4100	4100
110.2905690860	n/a	110290.5691	79997	79997
113.4310000000	n/a	113431	180	180
114.8970000000	n/a	114897	130	130
115.8305000000	n/a	115830.5	120	120
116.7970000000	n/a	116797	110	110
118.9615000000	n/a	118961.5	113	113
123.6610000000	n/a	123661	1400	1400
125.9775000000	n/a	125977.5	2800	2800
128.4105000000	n/a	128410.5	3900	3900
130.7440000000	n/a	130744	4300	4300
133.0440000000	n/a	133044	5600	5600
135.3154398090	n/a	135315.4398	79997	79997
138.4465000000	n/a	138446.5	140	140
139.7800000000	n/a	139780	180	180
140.8635000000	n/a	140863.5	190	190
141.7965000000	n/a	141796.5	130	130
143.3640000000	n/a	143364	160	160
145.9770000000	n/a	145977	113	113
150.8600000000	n/a	150860	1300	1300
153.2760000000	n/a	153276	2900	2900
155.6600000000	n/a	155660	3200	3200
158.1430000000	n/a	158143	4400	4400
160.6760000000	n/a	160676	56000	56000
163.0760000000	n/a	163076	68000	68000
165.4963056520	n/a	165496.3057	79997	79997
168.9620000000	n/a	168962	130	130
169.7290000000	n/a	169729	190	190
170.7280000000	n/a	170728	120	120
171.5450000000	n/a	171545	140	140
173.2620000000	n/a	173262	181	181
174.1120000000	n/a	174112	161	161
176.8425000000	n/a	176842.5	114	114
181.4420000000	n/a	181442	1500	1500
183.8750000000	n/a	183875	2100	2100
186.3255000000	n/a	186325.5	36000	36000
188.7420000000	n/a	188742	48000	48000
191.2415000000	n/a	191241.5	59000	59000
193.5915000000	n/a	193591.5	6300	6300
195.8630267882	n/a	195863.0268	79997	79997
198.7105000000	n/a	198710.5	150	150
199.5770000000	n/a	199577	110	110
200.5615000000	n/a	200561.5	181	181
201.2950000000	n/a	201295	191	191
203.9270000000	n/a	203927	161	161
204.4770000000	n/a	204477	130	130
206.1245000000	n/a	206124.5	114	114
210.6410000000	n/a	210641	1500	1500
213.1575000000	n/a	213157.5	26000	26000
215.4240000000	n/a	215424	330000	330000
217.8070000000	n/a	217807	48000	48000
220.2240000000	n/a	220224	52000	52000
222.6235000000	n/a	222623.5	640000	640000
225.0127683149	n/a	225012.7683	79997	79997
227.8430000000	n/a	227843	150	150
228.7775000000	n/a	228777.5	181	181
230.4095000000	n/a	230409.5	192	192
231.1760000000	n/a	231176	131	131
232.2095000000	n/a	232209.5	141	141
232.8930000000	n/a	232893	172	172
234.1565000000	n/a	234156.5	115	115
238.6725000000	n/a	238672.5	1100	1100
240.9560000000	n/a	240956	2600	2600
243.4565000000	n/a	243456.5	3200	3200
245.9225000000	n/a	245922.5	4300	4300
248.3725000000	n/a	248372.5	5400	5400
250.6051445922	n/a	250605.1446	79997	79997
253.5250000000	n/a	253525	110	110
254.4920000000	n/a	254492	160	160
255.1910000000	n/a	255191	120	120
255.8915000000	n/a	255891.5	130	130
257.1915000000	n/a	257191.5	140	140
258.9225000000	n/a	258922.5	113	113
263.5885000000	n/a	263588.5	1300	1300
266.0050000000	n/a	266005	2600	2600
268.4885000000	n/a	268488.5	3800	3800
270.8720000000	n/a	270872	4400	4400
273.3220000000	n/a	273322	5500	5500
275.6050000000	n/a	275605	67	67
277.8671227080	n/a	277867.1227	79997	79997
281.6240000000	n/a	281624	130	130
282.3595000000	n/a	282359.5	160	160
285.1240000000	n/a	285124	180	180
286.3905000000	n/a	286390.5	140	140
287.5070000000	n/a	287507	150	150
290.1075000000	n/a	290107.5	170	170
292.2045000000	n/a	292204.5	115	115
296.7040000000	n/a	296704	1900	1900
299.1205000000	n/a	299120.5	2400	2400
301.5205000000	n/a	301520.5	3700	3700
303.9370000000	n/a	303937	4800	4800
306.4035000000	n/a	306403.5	5100	5100
308.7531106650	n/a	308753.1107	79997	79997
311.7730000000	n/a	311773	190	190
312.6725000000	n/a	312672.5	140	140
313.2730000000	n/a	313273	170	170
313.9070000000	n/a	313907	180	180
314.8725000000	n/a	314872.5	110	110
317.1535000000	n/a	317153.5	113	113
321.9860000000	n/a	321986	1400	1400
324.3530000000	n/a	324353	2500	2500
326.7360000000	n/a	326736	3200	3200
329.2030000000	n/a	329203	4900	4900
331.5195000000	n/a	331519.5	5300	5300
334.0025000000	n/a	334002.5	61	61
336.2509129299	n/a	336250.9129	79997	79997
339.1055000000	n/a	339105.5	140	140
339.6385000000	n/a	339638.5	150	150
340.2215000000	n/a	340221.5	120	120
341.1725000000	n/a	341172.5	190	190
341.8545000000	n/a	341854.5	130	130
351.6555000000	n/a	351655.5	191	191
352.4045000000	n/a	352404.5	131	131
353.0875000000	n/a	353087.5	121	121
353.7705000000	n/a	353770.5	111	111
355.4515000000	n/a	355451.5	115	115
360.0845000000	n/a	360084.5	1800	1800
362.4015000000	n/a	362401.5	2600	2600
364.7180000000	n/a	364718	31000	31000
367.1845000000	n/a	367184.5	45000	45000
369.5510000000	n/a	369551	5300	5300
371.7592641639	n/a	371759.2642	79997	79997
374.5740000000	n/a	374574	180	180
375.3870000000	n/a	375387	160	160
376.1545000000	n/a	376154.5	151	151
376.8365000000	n/a	376836.5	111	111
377.9535000000	n/a	377953.5	130	130
381.8005000000	n/a	381800.5	114	114
393.7335000000	n/a	393733.5	209	209
395.7830000000	n/a	395783	202	202
397.7835000000	n/a	397783.5	201	201
399.8160000000	n/a	399816	206	206
402.2170000000	n/a	402217	204	204
404.6165000000	n/a	404616.5	208	208
407.0995000000	n/a	407099.5	205	205
409.1830000000	n/a	409183	207	207
413.0845000000	n/a	413084.5	210	210
416.1660000000	n/a	416166	205	205
418.6490000000	n/a	418649	206	206
420.8825000000	n/a	420882.5	201	201
423.1990000000	n/a	423199	202	202
425.3320000000	n/a	425332	207	207
427.4655000000	n/a	427465.5	208	208
429.4990000000	n/a	429499	204	204
431.6155000000	n/a	431615.5	203	203
435.2675000000	n/a	435267.5	210	210
438.3480000000	n/a	438348	206	206
440.6485000000	n/a	440648.5	209	209
442.7980000000	n/a	442798	207	207
445.0475000000	n/a	445047.5	201	201
447.4980000000	n/a	447498	202	202
449.7315000000	n/a	449731.5	204	204
452.0475000000	n/a	452047.5	203	203
455.7670000000	n/a	455767	210	210
471.4800000000	n/a	471480	1600	1600
473.8970000000	n/a	473897	2800	2800
476.4300000000	n/a	476430	3300	3300
478.8630000000	n/a	478863	4200	4200
481.2135000000	n/a	481213.5	5100	5100
483.4057969730	n/a	483405.797	79997	79997
486.7995000000	n/a	486799.5	160	160
487.6325000000	n/a	487632.5	180	180
488.5820000000	n/a	488582	130	130
489.3820000000	n/a	489382	120	120
490.1150000000	n/a	490115	110	110
492.2295000000	n/a	492229.5	113	113
496.7460000000	n/a	496746	1800	1800
499.0790000000	n/a	499079	2600	2600
501.4960000000	n/a	501496	3900	3900
503.8790000000	n/a	503879	4100	4100
506.2790000000	n/a	506279	5400	5400
508.6285000000	n/a	508628.5	67	67
511.0687150693	n/a	511068.7151	79997	79997
513.8985000000	n/a	513898.5	180	180
514.6315000000	n/a	514631.5	160	160
515.3650000000	n/a	515365	190	190
516.2810000000	n/a	516281	110	110
517.7310000000	n/a	517731	170	170
519.2785000000	n/a	519278.5	113	113
524.0115000000	n/a	524011.5	1500	1500
526.4115000000	n/a	526411.5	2300	2300
528.7115000000	n/a	528711.5	3400	3400
531.1610000000	n/a	531161	4100	4100
533.6440000000	n/a	533644	5200	5200
535.9280000000	n/a	535928	6600	6600
538.3775000000	n/a	538377.5	7800	7800
540.6787469095	n/a	540678.7469	79997	79997
543.2300000000	n/a	543230	150	150
543.8800000000	n/a	543880	130	130
544.8465000000	n/a	544846.5	140	140
545.6795000000	n/a	545679.5	110	110
547.8295000000	n/a	547829.5	120	120
548.5800000000	n/a	548580	160	160
549.3300000000	n/a	549330	180	180
550.9935000000	n/a	550993.5	113	113
555.4935000000	n/a	555493.5	1200	1200
557.7935000000	n/a	557793.5	27000	27000
560.2265000000	n/a	560226.5	39000	39000
562.5930000000	n/a	562593	44000	44000
564.9265000000	n/a	564926.5	5300	5300
567.2595000000	n/a	567259.5	660000	660000
569.5765000000	n/a	569576.5	78000	78000
571.9430000000	n/a	571943	85000	85000
574.2811342715	n/a	574281.1343	79997	79997
577.0285000000	n/a	577028.5	120	120
578.7290000000	n/a	578729	141	141
580.1625000000	n/a	580162.5	161	161
582.2125000000	n/a	582212.5	191	191
584.0450000000	n/a	584045	130	130
587.2780000000	n/a	587278	112	112
588.1615000000	n/a	588161.5	151	151
588.8120000000	n/a	588812	181	181
590.1920000000	n/a	590192	115	115
594.6925000000	n/a	594692.5	1300	1300
597.0250000000	n/a	597025	2700	2700
599.4255000000	n/a	599425.5	3900	3900
601.7250000000	n/a	601725	4400	4400
604.1585000000	n/a	604158.5	5100	5100
606.6250000000	n/a	606625	66000	66000
609.1080000000	n/a	609108	75000	75000
611.3421533510	n/a	611342.1534	79997	79997
614.7605000000	n/a	614760.5	130	130
615.7940000000	n/a	615794	170	170
616.9610000000	n/a	616961	190	190
618.0935000000	n/a	618093.5	140	140
619.9265000000	n/a	619926.5	110	110
620.5770000000	n/a	620577	151	151
621.2105000000	n/a	621210.5	161	161
623.8100000000	n/a	623810	122	122
625.2910000000	n/a	625291	115	115
630.3070000000	n/a	630307	1900	1900
632.5905000000	n/a	632590.5	2800	2800
634.9740000000	n/a	634974	3600	3600
637.3405000000	n/a	637340.5	4500	4500
639.8565000000	n/a	639856.5	5200	5200
642.1400000000	n/a	642140	610000	610000
644.4391171080	n/a	644439.1171	79997	79997
647.7265000000	n/a	647726.5	190	190
648.5265000000	n/a	648526.5	180	180
649.3760000000	n/a	649376	160	160
650.1260000000	n/a	650126	150	150
656.6585000000	n/a	656658.5	120	120
657.3755000000	n/a	657375.5	142	142
660.0225000000	n/a	660022.5	115	115
664.5390000000	n/a	664539	1600	1600
666.8725000000	n/a	666872.5	22000	22000
669.1725000000	n/a	669172.5	35000	35000
