onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	208	208
4.1495000000	n/a	4149.5	206	206
6.5825000000	n/a	6582.5	209	209
8.8490000000	n/a	8849	203	203
10.9660000000	n/a	10966	202	202
13.4325000000	n/a	13432.5	205	205
15.7315000000	n/a	15731.5	204	204
18.1650000000	n/a	18165	207	207
44.6320000000	n/a	44632	211	211
47.7140000000	n/a	47714	206	206
50.1810000000	n/a	50181	201	201
52.5475000000	n/a	52547.5	204	204
54.6805000000	n/a	54680.5	208	208
56.7140000000	n/a	56714	207	207
58.9635000000	n/a	58963.5	202	202
60.9970000000	n/a	60997	209	209
63.3800000000	n/a	63380	203	203
66.8145000000	n/a	66814.5	211	211
69.8800000000	n/a	69880	201	201
72.2465000000	n/a	72246.5	207	207
74.5130000000	n/a	74513	203	203
76.6295000000	n/a	76629.5	209	209
78.7460000000	n/a	78746	208	208
80.8630000000	n/a	80863	204	204
82.9625000000	n/a	82962.5	206	206
85.9635000000	n/a	85963.5	210	210
109.0285000000	n/a	109028.5	1600	1600
111.4445000000	n/a	111444.5	2100	2100
113.7615000000	n/a	113761.5	3300	3300
116.2615000000	n/a	116261.5	4700	4700
118.5945884620	n/a	118594.5885	79997	79997
121.8130000000	n/a	121813	160	160
122.3795000000	n/a	122379.5	110	110
122.9795000000	n/a	122979.5	130	130
123.8135000000	n/a	123813.5	170	170
124.6940000000	n/a	124694	113	113
129.4945000000	n/a	129494.5	1400	1400
131.9770000000	n/a	131977	2700	2700
134.4605000000	n/a	134460.5	3500	3500
136.8440000000	n/a	136844	4300	4300
139.3105000000	n/a	139310.5	5900	5900
141.5948970724	n/a	141594.8971	79997	79997
144.3630000000	n/a	144363	140	140
146.3290000000	n/a	146329	170	170
146.8955000000	n/a	146895.5	150	150
148.4785000000	n/a	148478.5	130	130
149.3805000000	n/a	149380.5	190	190
150.4435000000	n/a	150443.5	113	113
155.3760000000	n/a	155376	1800	1800
157.7260000000	n/a	157726	2900	2900
160.1430000000	n/a	160143	3100	3100
162.6260000000	n/a	162626	4600	4600
165.1255000000	n/a	165125.5	5300	5300
167.4925000000	n/a	167492.5	6400	6400
169.9180290633	n/a	169918.0291	79997	79997
172.7280000000	n/a	172728	180	180
173.4280000000	n/a	173428	190	190
174.3275000000	n/a	174327.5	110	110
175.0445000000	n/a	175044.5	160	160
175.5775000000	n/a	175577.5	130	130
176.3135000000	n/a	176313.5	140	140
177.1420000000	n/a	177142	113	113
182.0585000000	n/a	182058.5	1300	1300
184.5580000000	n/a	184558	2800	2800
187.0250000000	n/a	187025	3600	3600
189.3580000000	n/a	189358	4500	4500
191.6415000000	n/a	191641.5	5200	5200
194.1580000000	n/a	194158	6700	6700
196.5245000000	n/a	196524.5	7100	7100
198.8404713746	n/a	198840.4714	79997	79997
201.4935000000	n/a	201493.5	130	130
202.2935000000	n/a	202293.5	180	180
202.8430000000	n/a	202843	160	160
203.3600000000	n/a	203360	150	150
203.8760000000	n/a	203876	120	120
204.6435000000	n/a	204643.5	170	170
205.5260000000	n/a	205526	110	110
206.6410000000	n/a	206641	113	113
211.1740000000	n/a	211174	1500	1500
213.6240000000	n/a	213624	2700	2700
216.0235000000	n/a	216023.5	36000	36000
218.3740000000	n/a	218374	44000	44000
220.7405000000	n/a	220740.5	59000	59000
223.0235000000	n/a	223023.5	6800	6800
225.3900000000	n/a	225390	7200	7200
227.8405000000	n/a	227840.5	8100	8100
230.0521335024	n/a	230052.1335	79997	79997
232.5420000000	n/a	232542	150	150
233.1590000000	n/a	233159	170	170
234.3765000000	n/a	234376.5	191	191
235.0920000000	n/a	235092	161	161
235.8585000000	n/a	235858.5	141	141
236.5425000000	n/a	236542.5	180	180
237.0580000000	n/a	237058	120	120
237.5915000000	n/a	237591.5	110	110
238.5560000000	n/a	238556	114	114
243.1060000000	n/a	243106	1700	1700
245.5225000000	n/a	245522.5	2600	2600
247.9895000000	n/a	247989.5	3900	3900
250.4225000000	n/a	250422.5	4800	4800
252.8725000000	n/a	252872.5	5100	5100
255.3725000000	n/a	255372.5	6300	6300
257.8885000000	n/a	257888.5	7400	7400
260.3220000000	n/a	260322	8200	8200
