onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	202	202
4.1820000000	n/a	4182	207	207
6.4155000000	n/a	6415.5	201	201
8.8160000000	n/a	8816	203	203
11.1990000000	n/a	11199	204	204
13.2985000000	n/a	13298.5	205	205
15.5490000000	n/a	15549	208	208
17.7490000000	n/a	17749	206	206
21.2840000000	n/a	21284	210	210
24.4820000000	n/a	24482	206	206
26.7150000000	n/a	26715	207	207
29.1310000000	n/a	29131	202	202
31.1650000000	n/a	31165	201	201
33.4980000000	n/a	33498	208	208
35.9980000000	n/a	35998	204	204
38.0645000000	n/a	38064.5	203	203
40.4315000000	n/a	40431.5	205	205
45.0825000000	n/a	45082.5	210	210
48.1640000000	n/a	48164	202	202
50.5975000000	n/a	50597.5	207	207
52.8475000000	n/a	52847.5	208	208
55.0805000000	n/a	55080.5	209	209
57.5805000000	n/a	57580.5	204	204
59.9975000000	n/a	59997.5	203	203
62.4470000000	n/a	62447	201	201
65.8660000000	n/a	65866	210	210
83.8460000000	n/a	83846	1100	1100
86.1295000000	n/a	86129.5	2900	2900
88.3960000000	n/a	88396	3200	3200
90.6960000000	n/a	90696	4600	4600
92.2477488570	n/a	92247.7489	79997	79997
95.6325000000	n/a	95632.5	110	110
96.6485000000	n/a	96648.5	190	190
97.1975000000	n/a	97197.5	120	120
97.8980000000	n/a	97898	160	160
99.3955000000	n/a	99395.5	113	113
104.1615000000	n/a	104161.5	1300	1300
106.4950000000	n/a	106495	2200	2200
108.9115000000	n/a	108911.5	3400	3400
111.1950000000	n/a	111195	4800	4800
113.4950000000	n/a	113495	5100	5100
115.1706341810	n/a	115170.6342	79997	79997
118.7815000000	n/a	118781.5	130	130
119.8805000000	n/a	119880.5	120	120
120.5645000000	n/a	120564.5	140	140
121.2475000000	n/a	121247.5	180	180
122.2300000000	n/a	122230	110	110
123.4610000000	n/a	123461	113	113
127.9775000000	n/a	127977.5	1300	1300
130.3945000000	n/a	130394.5	2700	2700
132.8440000000	n/a	132844	3900	3900
135.1110000000	n/a	135111	4800	4800
137.5105000000	n/a	137510.5	5400	5400
139.9440000000	n/a	139944	6100	6100
142.1991019915	n/a	142199.102	79997	79997
144.9635000000	n/a	144963.5	130	130
146.0295000000	n/a	146029.5	170	170
146.6800000000	n/a	146680	190	190
147.8635000000	n/a	147863.5	180	180
148.9460000000	n/a	148946	140	140
149.7455000000	n/a	149745.5	110	110
