onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	206	206
4.4655000000	n/a	4465.5	207	207
6.9485000000	n/a	6948.5	208	208
9.2325000000	n/a	9232.5	204	204
11.6320000000	n/a	11632	202	202
13.8820000000	n/a	13882	205	205
16.1485000000	n/a	16148.5	203	203
18.3985000000	n/a	18398.5	201	201
22.9170000000	n/a	22917	210	210
26.1310000000	n/a	26131	202	202
28.1815000000	n/a	28181.5	203	203
30.2815000000	n/a	30281.5	206	206
32.4980000000	n/a	32498	207	207
34.6145000000	n/a	34614.5	201	201
37.1310000000	n/a	37131	204	204
39.2645000000	n/a	39264.5	208	208
41.4970000000	n/a	41497	205	205
45.2325000000	n/a	45232.5	210	210
48.3145000000	n/a	48314.5	206	206
50.8135000000	n/a	50813.5	207	207
52.9470000000	n/a	52947	208	208
55.2635000000	n/a	55263.5	209	209
57.7470000000	n/a	57747	204	204
59.8300000000	n/a	59830	201	201
62.0470000000	n/a	62047	202	202
64.4965000000	n/a	64496.5	205	205
68.2990000000	n/a	68299	210	210
84.1125000000	n/a	84112.5	1200	1200
86.4125000000	n/a	86412.5	2100	2100
88.8960000000	n/a	88896	3800	3800
91.4125000000	n/a	91412.5	4300	4300
93.7927896380	n/a	93792.7896	79997	79997
96.8645000000	n/a	96864.5	120	120
97.4645000000	n/a	97464.5	110	110
98.0985000000	n/a	98098.5	180	180
98.7315000000	n/a	98731.5	130	130
99.7620000000	n/a	99762	113	113
104.2785000000	n/a	104278.5	1800	1800
106.6780000000	n/a	106678	2100	2100
109.1785000000	n/a	109178.5	3900	3900
111.6115000000	n/a	111611.5	4200	4200
114.0445000000	n/a	114044.5	5500	5500
116.2315765744	n/a	116231.5766	79997	79997
118.8145000000	n/a	118814.5	180	180
119.5135000000	n/a	119513.5	110	110
120.0475000000	n/a	120047.5	190	190
121.1135000000	n/a	121113.5	120	120
122.0470000000	n/a	122047	150	150
123.0275000000	n/a	123027.5	113	113
127.5275000000	n/a	127527.5	1100	1100
129.8605000000	n/a	129860.5	2400	2400
132.1935000000	n/a	132193.5	3200	3200
134.6770000000	n/a	134677	4700	4700
137.1435000000	n/a	137143.5	5900	5900
139.5105000000	n/a	139510.5	6500	6500
141.8300708764	n/a	141830.0709	79997	79997
144.6795000000	n/a	144679.5	110	110
145.7460000000	n/a	145746	140	140
146.2625000000	n/a	146262.5	120	120
146.8630000000	n/a	146863	170	170
147.8300000000	n/a	147830	190	190
148.7130000000	n/a	148713	150	150
149.5100000000	n/a	149510	113	113
154.4430000000	n/a	154443	1400	1400
156.9095000000	n/a	156909.5	2700	2700
159.3925000000	n/a	159392.5	3900	3900
161.7090000000	n/a	161709	4600	4600
164.0265000000	n/a	164026.5	58000	58000
166.3925000000	n/a	166392.5	62000	62000
168.8925000000	n/a	168892.5	75000	75000
171.2904020372	n/a	171290.402	79997	79997
173.8615000000	n/a	173861.5	140	140
175.0790000000	n/a	175079	170	170
175.8625000000	n/a	175862.5	190	190
176.4285000000	n/a	176428.5	160	160
177.2450000000	n/a	177245	121	121
178.0450000000	n/a	178045	151	151
178.8120000000	n/a	178812	181	181
179.9420000000	n/a	179942	114	114
184.4420000000	n/a	184442	1700	1700
186.8580000000	n/a	186858	2300	2300
189.2085000000	n/a	189208.5	3200	3200
191.6080000000	n/a	191608	4100	4100
193.9915000000	n/a	193991.5	5600	5600
196.3410000000	n/a	196341	65000	65000
198.7575000000	n/a	198757.5	74	74
201.0889508798	n/a	201088.9509	79997	79997
203.7110000000	n/a	203711	170	170
204.3270000000	n/a	204327	130	130
205.3605000000	n/a	205360.5	120	120
206.2435000000	n/a	206243.5	110	110
206.9775000000	n/a	206977.5	160	160
207.7105000000	n/a	207710.5	141	141
208.4240000000	n/a	208424	115	115
212.9240000000	n/a	212924	1100	1100
215.3405000000	n/a	215340.5	2600	2600
217.7235000000	n/a	217723.5	3700	3700
220.2065000000	n/a	220206.5	4300	4300
222.5905000000	n/a	222590.5	5400	5400
224.8900000000	n/a	224890	6800	6800
227.0937401010	n/a	227093.7401	79997	79997
230.2435000000	n/a	230243.5	110	110
231.0095000000	n/a	231009.5	160	160
231.5930000000	n/a	231593	170	170
232.1255000000	n/a	232125.5	130	130
232.6420000000	n/a	232642	140	140
233.6095000000	n/a	233609.5	180	180
234.2395000000	n/a	234239.5	113	113
238.7560000000	n/a	238756	1400	1400
241.2565000000	n/a	241256.5	2700	2700
243.5395000000	n/a	243539.5	3500	3500
246.0225000000	n/a	246022.5	4800	4800
248.3395000000	n/a	248339.5	5600	5600
250.7390000000	n/a	250739	6300	6300
253.1390000000	n/a	253139	7200	7200
255.4540540576	n/a	255454.0541	79997	79997
257.9915000000	n/a	257991.5	140	140
259.2920000000	n/a	259292	170	170
260.2415000000	n/a	260241.5	150	150
261.2420000000	n/a	261242	180	180
262.0420000000	n/a	262042	160	160
262.8915000000	n/a	262891.5	130	130
264.3245000000	n/a	264324.5	120	120
266.9715000000	n/a	266971.5	113	113
271.4885000000	n/a	271488.5	1600	1600
273.7880000000	n/a	273788	2100	2100
276.2380000000	n/a	276238	3300	3300
278.7210000000	n/a	278721	4900	4900
281.0545000000	n/a	281054.5	5500	5500
283.4045000000	n/a	283404.5	6700	6700
285.7210000000	n/a	285721	78000	78000
288.0875000000	n/a	288087.5	82000	82000
290.2945846531	n/a	290294.5847	79997	79997
293.0235000000	n/a	293023.5	160	160
293.9395000000	n/a	293939.5	110	110
294.8070000000	n/a	294807	130	130
295.5070000000	n/a	295507	190	190
296.4235000000	n/a	296423.5	150	150
296.9735000000	n/a	296973.5	170	170
298.3735000000	n/a	298373.5	121	121
301.7070000000	n/a	301707	181	181
302.2705000000	n/a	302270.5	114	114
306.7870000000	n/a	306787	18000	18000
309.2865000000	n/a	309286.5	2400	2400
311.7700000000	n/a	311770	3900	3900
314.0695000000	n/a	314069.5	47000	47000
316.4365000000	n/a	316436.5	5200	5200
318.8030000000	n/a	318803	6600	6600
321.1360000000	n/a	321136	7500	7500
323.4190000000	n/a	323419	8300	8300
325.6651951563	n/a	325665.1952	79997	79997
328.5560000000	n/a	328556	171	171
329.1055000000	n/a	329105.5	140	140
329.7560000000	n/a	329756	190	190
330.9225000000	n/a	330922.5	181	181
331.5720000000	n/a	331572	120	120
332.2385000000	n/a	332238.5	160	160
333.2055000000	n/a	333205.5	150	150
333.7215000000	n/a	333721.5	130	130
334.5190000000	n/a	334519	114	114
339.0520000000	n/a	339052	1600	1600
341.5190000000	n/a	341519	2100	2100
344.0020000000	n/a	344002	3400	3400
