onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	201	201
4.2160000000	0.0000000000	4216	207	207
6.4330000000	0.0000000000	6433	205	205
8.6825000000	0.0000000000	8682.5	202	202
10.7495000000	0.0000000000	10749.5	209	209
12.9160000000	0.0000000000	12916	206	206
15.1325000000	0.0000000000	15132.5	204	204
17.6155000000	0.0000000000	17615.5	208	208
20.6340000000	0.0000000000	20634	210	210
23.9820000000	0.0000000000	23982	203	203
26.0820000000	0.0000000000	26082	204	204
28.3820000000	0.0000000000	28382	205	205
30.6320000000	0.0000000000	30632	208	208
32.9485000000	0.0000000000	32948.5	201	201
34.9980000000	0.0000000000	34998	209	209
37.0820000000	0.0000000000	37082	202	202
39.1815000000	0.0000000000	39181.5	206	206
44.0995000000	0.0000000000	44099.5	210	210
47.1810000000	0.0000000000	47181	209	209
49.4310000000	0.0000000000	49431	205	205
51.6315000000	0.0000000000	51631.5	208	208
53.9810000000	0.0000000000	53981	204	204
56.2810000000	0.0000000000	56281	202	202
58.7810000000	0.0000000000	58781	201	201
60.9970000000	0.0000000000	60997	203	203
63.1300000000	0.0000000000	63130	206	206
66.4155000000	0.0000000000	66415.5	210	210
75.9300000000	0.0000000000	75930	1500	1500
78.2630000000	0.0000000000	78263	2700	2700
80.6130000000	0.0000000000	80613	3600	3600
83.1295000000	0.0000000000	83129.5	4400	4400
85.5390237364	0.0000000000	85539.0237	79997	79997
88.1325000000	0.0000000000	88132.5	150	150
89.0655000000	0.0000000000	89065.5	170	170
89.8990000000	0.0000000000	89899	160	160
92.3990000000	0.0000000000	92399	140	140
94.9295000000	0.0000000000	94929.5	113	113
99.6790000000	0.0000000000	99679	1500	1500
102.0790000000	0.0000000000	102079	26000	26000
104.4785000000	0.0000000000	104478.5	37000	37000
106.8785000000	0.0000000000	106878.5	4200	4200
109.2290000000	0.0000000000	109229	5100	5100
111.5539328510	0.0000000000	111553.9329	79997	79997
115.0315000000	0.0000000000	115031.5	150	150
115.6315000000	0.0000000000	115631.5	171	171
116.3145000000	0.0000000000	116314.5	161	161
117.2810000000	0.0000000000	117281	120	120
117.9475000000	0.0000000000	117947.5	110	110
119.3775000000	0.0000000000	119377.5	114	114
123.8945000000	0.0000000000	123894.5	1700	1700
126.1780000000	0.0000000000	126178	2400	2400
128.6280000000	0.0000000000	128628	3300	3300
130.9445000000	0.0000000000	130944.5	4800	4800
133.3605000000	0.0000000000	133360.5	5900	5900
135.6305460752	0.0000000000	135630.5461	79997	79997
138.3325000000	0.0000000000	138332.5	170	170
138.9135000000	0.0000000000	138913.5	140	140
139.6465000000	0.0000000000	139646.5	130	130
140.2805000000	0.0000000000	140280.5	180	180
141.4640000000	0.0000000000	141464	190	190
142.4440000000	0.0000000000	142444	113	113
146.9435000000	0.0000000000	146943.5	1700	1700
149.4270000000	0.0000000000	149427	2100	2100
151.8770000000	0.0000000000	151877	3900	3900
