onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	202	202
4.1495000000	n/a	4149.5	207	207
6.3995000000	n/a	6399.5	208	208
8.9160000000	n/a	8916	204	204
11.3325000000	n/a	11332.5	209	209
13.7325000000	n/a	13732.5	206	206
15.9320000000	n/a	15932	203	203
19.6335000000	n/a	19633.5	210	210
22.7150000000	n/a	22715	206	206
24.7650000000	n/a	24765	204	204
26.8815000000	n/a	26881.5	201	201
28.8985000000	n/a	28898.5	205	205
30.9485000000	n/a	30948.5	202	202
33.4650000000	n/a	33465	207	207
35.8480000000	n/a	35848	203	203
38.3480000000	n/a	38348	208	208
41.4820000000	n/a	41482	210	210
44.5475000000	n/a	44547.5	201	201
46.9145000000	n/a	46914.5	205	205
49.3975000000	n/a	49397.5	203	203
51.8475000000	n/a	51847.5	207	207
53.9810000000	n/a	53981	204	204
56.3140000000	n/a	56314	209	209
58.4635000000	n/a	58463.5	206	206
60.6970000000	n/a	60697	208	208
63.7985000000	n/a	63798.5	210	210
93.1625000000	n/a	93162.5	1100	1100
95.4290000000	n/a	95429	2200	2200
97.9125000000	n/a	97912.5	3700	3700
100.2625000000	n/a	100262.5	4500	4500
102.6122058060	n/a	102612.2058	79997	79997
105.7805000000	n/a	105780.5	110	110
106.2970000000	n/a	106297	120	120
107.1145000000	n/a	107114.5	170	170
108.3810000000	n/a	108381	150	150
109.7950000000	n/a	109795	113	113
114.2945000000	n/a	114294.5	1200	1200
116.7785000000	n/a	116778.5	2700	2700
119.1280000000	n/a	119128	3400	3400
121.4610000000	n/a	121461	46	46
123.7610000000	n/a	123761	58000	58000
126.0866925178	n/a	126086.6925	79997	79997
128.7295000000	n/a	128729.5	120	120
129.3135000000	n/a	129313.5	170	170
130.8130000000	n/a	130813	140	140
137.2130000000	n/a	137213	141	141
138.5770000000	n/a	138577	115	115
143.1105000000	n/a	143110.5	1600	1600
145.4940000000	n/a	145494	2900	2900
147.8935000000	n/a	147893.5	3800	3800
150.1600000000	n/a	150160	4100	4100
152.5175738717	n/a	152517.5739	79997	79997
155.3460000000	n/a	155346	160	160
156.3790000000	n/a	156379	190	190
157.1625000000	n/a	157162.5	180	180
157.9120000000	n/a	157912	110	110
158.7595000000	n/a	158759.5	113	113
163.2595000000	n/a	163259.5	1600	1600
165.6595000000	n/a	165659.5	2100	2100
168.1425000000	n/a	168142.5	3400	3400
170.4760000000	n/a	170476	4500	4500
172.7595000000	n/a	172759.5	5900	5900
175.1689754300	n/a	175168.9754	79997	79997
178.2450000000	n/a	178245	160	160
179.2775000000	n/a	179277.5	110	110
179.8110000000	n/a	179811	140	140
180.8280000000	n/a	180828	150	150
181.6785000000	n/a	181678.5	190	190
182.4255000000	n/a	182425.5	113	113
187.0920000000	n/a	187092	1500	1500
189.5255000000	n/a	189525.5	2900	2900
191.9085000000	n/a	191908.5	34000	34000
194.2420000000	n/a	194242	41000	41000
196.7245000000	n/a	196724.5	52000	52000
199.1250000000	n/a	199125	63	63
201.3998974760	n/a	201399.8975	79997	79997
204.6600000000	n/a	204660	150	150
205.3275000000	n/a	205327.5	190	190
207.9930000000	n/a	207993	111	111
209.0100000000	n/a	209010	121	121
210.0100000000	n/a	210010	131	131
211.7075000000	n/a	211707.5	115	115
216.6405000000	n/a	216640.5	1700	1700
218.9405000000	n/a	218940.5	2800	2800
221.3410000000	n/a	221341	3100	3100
223.7405000000	n/a	223740.5	4300	4300
226.2235000000	n/a	226223.5	5200	5200
228.5979502921	n/a	228597.9503	79997	79997
231.3760000000	n/a	231376	170	170
232.3095000000	n/a	232309.5	180	180
233.4255000000	n/a	233425.5	110	110
234.0920000000	n/a	234092	130	130
234.9090000000	n/a	234909	120	120
235.8565000000	n/a	235856.5	113	113
240.8895000000	n/a	240889.5	1800	1800
243.2730000000	n/a	243273	2900	2900
245.7895000000	n/a	245789.5	3200	3200
248.2565000000	n/a	248256.5	4300	4300
250.5890000000	n/a	250589	5100	5100
253.0060000000	n/a	253006	6500	6500
255.4416835135	n/a	255441.6835	79997	79997
258.2750000000	n/a	258275	180	180
258.9585000000	n/a	258958.5	190	190
259.6745000000	n/a	259674.5	120	120
260.2745000000	n/a	260274.5	130	130
260.9575000000	n/a	260957.5	110	110
261.5410000000	n/a	261541	150	150
262.3385000000	n/a	262338.5	113	113
266.9220000000	n/a	266922	1100	1100
269.4220000000	n/a	269422	2800	2800
271.8555000000	n/a	271855.5	3700	3700
274.3550000000	n/a	274355	4900	4900
276.8385000000	n/a	276838.5	5400	5400
279.1380000000	n/a	279138	6500	6500
281.4385000000	n/a	281438.5	7600	7600
283.8269466685	n/a	283826.9467	79997	79997
286.5900000000	n/a	286590	110	110
289.6570000000	n/a	289657	180	180
290.2570000000	n/a	290257	170	170
290.8075000000	n/a	290807.5	190	190
291.5400000000	n/a	291540	140	140
292.4235000000	n/a	292423.5	150	150
292.9565000000	n/a	292956.5	160	160
294.0210000000	n/a	294021	113	113
298.5375000000	n/a	298537.5	1700	1700
300.8375000000	n/a	300837.5	2300	2300
303.2870000000	n/a	303287	3900	3900
305.7370000000	n/a	305737	4800	4800
308.1375000000	n/a	308137.5	5100	5100
310.4870000000	n/a	310487	6400	6400
312.8535000000	n/a	312853.5	7500	7500
315.2035000000	n/a	315203.5	8600	8600
317.4533852298	n/a	317453.3852	79997	79997
320.3060000000	n/a	320306	170	170
321.1555000000	n/a	321155.5	130	130
321.8725000000	n/a	321872.5	190	190
322.5055000000	n/a	322505.5	180	180
323.1550000000	n/a	323155	110	110
324.0885000000	n/a	324088.5	140	140
324.9555000000	n/a	324955.5	150	150
325.4720000000	n/a	325472	160	160
326.3360000000	n/a	326336	113	113
330.8525000000	n/a	330852.5	12000	12000
333.2690000000	n/a	333269	2300	2300
335.6690000000	n/a	335669	39000	39000
337.9690000000	n/a	337969	47000	47000
340.3025000000	n/a	340302.5	54000	54000
342.7025000000	n/a	342702.5	68000	68000
345.0850000000	n/a	345085	7500	7500
347.4355000000	n/a	347435.5	81	81
349.7685000000	n/a	349768.5	96000	96000
352.0430359152	n/a	352043.0359	79997	79997
354.9870000000	n/a	354987	111	111
356.2380000000	n/a	356238	130	130
359.3710000000	n/a	359371	181	181
360.2045000000	n/a	360204.5	191	191
362.0540000000	n/a	362054	171	171
362.8705000000	n/a	362870.5	141	141
363.6200000000	n/a	363620	150	150
365.9705000000	n/a	365970.5	161	161
367.3510000000	n/a	367351	115	115
381.6840000000	n/a	381684	204	204
383.7670000000	n/a	383767	209	209
385.9840000000	n/a	385984	206	206
388.4005000000	n/a	388400.5	205	205
390.6505000000	n/a	390650.5	203	203
392.9665000000	n/a	392966.5	201	201
395.2665000000	n/a	395266.5	208	208
397.5665000000	n/a	397566.5	202	202
