onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	201	201
4.0490000000	n/a	4049	205	205
6.5160000000	n/a	6516	203	203
8.7995000000	n/a	8799.5	209	209
10.8825000000	n/a	10882.5	206	206
13.0160000000	n/a	13016	208	208
15.2655000000	n/a	15265.5	202	202
17.3155000000	n/a	17315.5	207	207
20.1345000000	n/a	20134.5	210	210
23.4485000000	n/a	23448.5	202	202
25.8320000000	n/a	25832	208	208
28.2985000000	n/a	28298.5	205	205
30.7650000000	n/a	30765	201	201
33.1150000000	n/a	33115	203	203
35.3150000000	n/a	35315	204	204
37.7810000000	n/a	37781	206	206
39.9645000000	n/a	39964.5	209	209
42.8340000000	n/a	42834	210	210
46.2140000000	n/a	46214	203	203
48.6145000000	n/a	48614.5	206	206
50.9310000000	n/a	50931	207	207
53.3640000000	n/a	53364	208	208
55.8640000000	n/a	55864	209	209
58.2135000000	n/a	58213.5	202	202
60.6970000000	n/a	60697	204	204
64.1995000000	n/a	64199.5	210	210
84.5295000000	n/a	84529.5	1100	1100
86.8460000000	n/a	86846	2400	2400
89.1960000000	n/a	89196	3800	3800
91.5295000000	n/a	91529.5	4500	4500
93.8184475448	n/a	93818.4475	79997	79997
96.6310000000	n/a	96631	110	110
97.1650000000	n/a	97165	140	140
97.7320000000	n/a	97732	180	180
98.2650000000	n/a	98265	150	150
99.4455000000	n/a	99445.5	113	113
104.3785000000	n/a	104378.5	1300	1300
106.7120000000	n/a	106712	2500	2500
109.0950000000	n/a	109095	3200	3200
111.4620000000	n/a	111462	4900	4900
113.8620000000	n/a	113862	54	54
116.6372179321	n/a	116637.2179	79997	79997
119.2470000000	n/a	119247	150	150
120.5135000000	n/a	120513.5	120	120
121.2975000000	n/a	121297.5	190	190
122.0640000000	n/a	122064	140	140
123.0110000000	n/a	123011	113	113
127.9610000000	n/a	127961	1200	1200
130.3275000000	n/a	130327.5	2900	2900
132.7775000000	n/a	132777.5	3300	3300
135.2275000000	n/a	135227.5	4700	4700
137.5105000000	n/a	137510.5	5500	5500
140.0105000000	n/a	140010.5	6600	6600
142.3749640521	n/a	142374.9641	79997	79997
145.1625000000	n/a	145162.5	120	120
145.8130000000	n/a	145813	190	190
146.3960000000	n/a	146396	130	130
147.5800000000	n/a	147580	170	170
148.1300000000	n/a	148130	150	150
148.6460000000	n/a	148646	160	160
149.8770000000	n/a	149877	113	113
154.5100000000	n/a	154510	1200	1200
156.8930000000	n/a	156893	2400	2400
159.2930000000	n/a	159293	3900	3900
161.6265000000	n/a	161626.5	4500	4500
164.1095000000	n/a	164109.5	5800	5800
166.4095000000	n/a	166409.5	6100	6100
168.7925000000	n/a	168792.5	7700	7700
171.0364483265	n/a	171036.4483	79997	79997
173.7445000000	n/a	173744.5	120	120
174.2615000000	n/a	174261.5	140	140
174.7950000000	n/a	174795	190	190
175.3450000000	n/a	175345	150	150
175.9120000000	n/a	175912	180	180
178.7450000000	n/a	178745	110	110
179.4615000000	n/a	179461.5	170	170
180.5755000000	n/a	180575.5	113	113
185.0750000000	n/a	185075	17000	17000
187.4920000000	n/a	187492	23000	23000
189.8085000000	n/a	189808.5	3100	3100
192.1255000000	n/a	192125.5	4600	4600
194.4415000000	n/a	194441.5	59000	59000
196.8250000000	n/a	196825	68000	68000
199.0915000000	n/a	199091.5	72	72
201.4915000000	n/a	201491.5	84	84
203.7196803480	n/a	203719.6803	79997	79997
208.2430000000	n/a	208243	111	111
212.7105000000	n/a	212710.5	171	171
216.4930000000	n/a	216493	160	160
217.3935000000	n/a	217393.5	190	190
219.5775000000	n/a	219577.5	121	121
220.1935000000	n/a	220193.5	181	181
221.7405000000	n/a	221740.5	115	115
226.3905000000	n/a	226390.5	1300	1300
228.8735000000	n/a	228873.5	2700	2700
231.2735000000	n/a	231273.5	3200	3200
233.5570000000	n/a	233557	4500	4500
235.8565000000	n/a	235856.5	5800	5800
238.1900000000	n/a	238190	6900	6900
240.6565000000	n/a	240656.5	76	76
242.9884273111	n/a	242988.4273	79997	79997
245.7085000000	n/a	245708.5	130	130
246.2425000000	n/a	246242.5	170	170
248.4420000000	n/a	248442	150	150
248.9585000000	n/a	248958.5	180	180
250.1255000000	n/a	250125.5	190	190
250.6755000000	n/a	250675.5	160	160
251.7725000000	n/a	251772.5	113	113
256.2725000000	n/a	256272.5	1500	1500
258.7390000000	n/a	258739	2400	2400
261.1560000000	n/a	261156	3200	3200
263.4555000000	n/a	263455.5	4100	4100
265.7885000000	n/a	265788.5	5600	5600
268.2385000000	n/a	268238.5	68000	68000
270.7050000000	n/a	270705	7300	7300
273.0050000000	n/a	273005	89000	89000
275.2729474300	n/a	275272.9474	79997	79997
279.7250000000	n/a	279725	150	150
280.3240000000	n/a	280324	140	140
281.0400000000	n/a	281040	120	120
281.8070000000	n/a	281807	110	110
283.8905000000	n/a	283890.5	160	160
286.7740000000	n/a	286774	191	191
287.3900000000	n/a	287390	130	130
289.2075000000	n/a	289207.5	181	181
290.0710000000	n/a	290071	114	114
294.5875000000	n/a	294587.5	1500	1500
296.9375000000	n/a	296937.5	2200	2200
299.4205000000	n/a	299420.5	3100	3100
301.8040000000	n/a	301804	4400	4400
304.1705000000	n/a	304170.5	5800	5800
306.4540000000	n/a	306454	6900	6900
308.7870000000	n/a	308787	7600	7600
311.2030000000	n/a	311203	8300	8300
313.4941537979	n/a	313494.1538	79997	79997
316.1060000000	n/a	316106	150	150
316.7555000000	n/a	316755.5	120	120
317.3385000000	n/a	317338.5	110	110
317.9555000000	n/a	317955.5	140	140
318.6395000000	n/a	318639.5	180	180
319.2560000000	n/a	319256	190	190
319.8055000000	n/a	319805.5	160	160
321.0885000000	n/a	321088.5	130	130
322.2195000000	n/a	322219.5	113	113
326.7365000000	n/a	326736.5	1400	1400
329.0360000000	n/a	329036	2600	2600
331.5525000000	n/a	331552.5	3100	3100
333.9025000000	n/a	333902.5	4300	4300
336.1855000000	n/a	336185.5	5700	5700
338.5020000000	n/a	338502	6800	6800
340.9690000000	n/a	340969	7900	7900
343.2685000000	n/a	343268.5	8200	8200
345.7355000000	n/a	345735.5	95	95
348.1049760670	n/a	348104.9761	79997	79997
