onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	201	201
4.1825000000	n/a	4182.5	208	208
6.3490000000	n/a	6349	202	202
8.5325000000	n/a	8532.5	204	204
10.7990000000	n/a	10799	203	203
12.9655000000	n/a	12965.5	207	207
15.4490000000	n/a	15449	206	206
19.7335000000	n/a	19733.5	210	210
23.1655000000	n/a	23165.5	209	209
25.2985000000	n/a	25298.5	204	204
27.4150000000	n/a	27415	206	206
29.8480000000	n/a	29848	202	202
32.1145000000	n/a	32114.5	208	208
34.4480000000	n/a	34448	201	201
36.9145000000	n/a	36914.5	203	203
39.2810000000	n/a	39281	205	205
42.6655000000	n/a	42665.5	210	210
46.2310000000	n/a	46231	205	205
48.3310000000	n/a	48331	208	208
50.6475000000	n/a	50647.5	207	207
52.9640000000	n/a	52964	206	206
55.0305000000	n/a	55030.5	209	209
57.0640000000	n/a	57064	204	204
59.2805000000	n/a	59280.5	203	203
61.7135000000	n/a	61713.5	202	202
65.3975000000	n/a	65397.5	210	210
87.4960000000	n/a	87496	1700	1700
89.9960000000	n/a	89996	2300	2300
92.3790000000	n/a	92379	3200	3200
94.8790000000	n/a	94879	4900	4900
97.0870164974	n/a	97087.0165	79997	79997
99.9315000000	n/a	99931.5	170	170
100.5980000000	n/a	100598	130	130
102.0140000000	n/a	102014	120	120
102.5815000000	n/a	102581.5	190	190
103.5950000000	n/a	103595	113	113
108.0950000000	n/a	108095	1500	1500
110.5615000000	n/a	110561.5	2700	2700
113.0780000000	n/a	113078	3300	3300
115.4450000000	n/a	115445	46	46
117.7115000000	n/a	117711.5	5400	5400
119.9924907473	n/a	119992.4907	79997	79997
122.7300000000	n/a	122730	150	150
123.3970000000	n/a	123397	170	170
123.9300000000	n/a	123930	130	130
126.5970000000	n/a	126597	160	160
127.3800000000	n/a	127380	140	140
128.3940000000	n/a	128394	115	115
132.9105000000	n/a	132910.5	1700	1700
135.2105000000	n/a	135210.5	2300	2300
137.5610000000	n/a	137561	3800	3800
139.8770000000	n/a	139877	4200	4200
142.1141146347	n/a	142114.1146	79997	79997
144.9125000000	n/a	144912.5	170	170
145.6625000000	n/a	145662.5	130	130
146.1795000000	n/a	146179.5	180	180
146.7120000000	n/a	146712	120	120
148.1595000000	n/a	148159.5	113	113
152.6765000000	n/a	152676.5	1300	1300
154.9935000000	n/a	154993.5	2600	2600
157.2935000000	n/a	157293.5	3700	3700
159.7430000000	n/a	159743	4800	4800
162.0930000000	n/a	162093	5200	5200
164.3539562012	n/a	164353.9562	79997	79997
167.2285000000	n/a	167228.5	130	130
167.7450000000	n/a	167745	160	160
168.4785000000	n/a	168478.5	170	170
170.0950000000	n/a	170095	180	180
170.7280000000	n/a	170728	120	120
176.5090000000	n/a	176509	1200	1200
179.0085000000	n/a	179008.5	2500	2500
181.3920000000	n/a	181392	3400	3400
183.8920000000	n/a	183892	4800	4800
186.3920000000	n/a	186392	5600	5600
188.6915000000	n/a	188691.5	6100	6100
190.9751627570	n/a	190975.1628	79997	79997
193.6435000000	n/a	193643.5	120	120
194.2440000000	n/a	194244	150	150
194.8600000000	n/a	194860	140	140
195.3775000000	n/a	195377.5	180	180
197.2275000000	n/a	197227.5	160	160
197.8600000000	n/a	197860	110	110
198.9745000000	n/a	198974.5	113	113
203.4740000000	n/a	203474	1600	1600
205.9910000000	n/a	205991	2500	2500
208.4080000000	n/a	208408	3700	3700
210.7075000000	n/a	210707.5	4100	4100
213.1740000000	n/a	213174	5800	5800
215.6240000000	n/a	215624	63000	63000
217.9900000000	n/a	217990	72	72
220.3168771497	n/a	220316.8771	79997	79997
223.0430000000	n/a	223043	160	160
223.7095000000	n/a	223709.5	150	150
224.2930000000	n/a	224293	170	170
225.2420000000	n/a	225242	110	110
225.7930000000	n/a	225793	180	180
226.8755000000	n/a	226875.5	121	121
228.1900000000	n/a	228190	115	115
232.9070000000	n/a	232907	1500	1500
235.2230000000	n/a	235223	2800	2800
237.6900000000	n/a	237690	3400	3400
240.1560000000	n/a	240156	4900	4900
242.5895000000	n/a	242589.5	5100	5100
244.9395000000	n/a	244939.5	6300	6300
247.2384531890	n/a	247238.4532	79997	79997
249.7415000000	n/a	249741.5	150	150
250.2585000000	n/a	250258.5	180	180
251.5415000000	n/a	251541.5	140	140
252.4585000000	n/a	252458.5	190	190
252.9740000000	n/a	252974	110	110
253.5410000000	n/a	253541	130	130
255.1725000000	n/a	255172.5	113	113
259.9390000000	n/a	259939	1900	1900
262.2220000000	n/a	262222	2500	2500
264.6050000000	n/a	264605	3300	3300
267.0215000000	n/a	267021.5	4600	4600
269.3720000000	n/a	269372	5700	5700
271.8715000000	n/a	271871.5	64000	64000
274.2715000000	n/a	274271.5	71000	71000
276.6593818040	n/a	276659.3818	79997	79997
281.7575000000	n/a	281757.5	190	190
282.9235000000	n/a	282923.5	150	150
284.4065000000	n/a	284406.5	130	130
285.0575000000	n/a	285057.5	160	160
286.0235000000	n/a	286023.5	170	170
286.9230000000	n/a	286923	111	111
289.4735000000	n/a	289473.5	141	141
293.3560000000	n/a	293356	110	110
294.2875000000	n/a	294287.5	113	113
298.9710000000	n/a	298971	1700	1700
301.3205000000	n/a	301320.5	2500	2500
303.8370000000	n/a	303837	3600	3600
306.1870000000	n/a	306187	42000	42000
308.5870000000	n/a	308587	5100	5100
310.8700000000	n/a	310870	6300	6300
313.3700000000	n/a	313370	78000	78000
315.6365000000	n/a	315636.5	84	84
317.8971605157	n/a	317897.1605	79997	79997
320.7060000000	n/a	320706	170	170
321.3055000000	n/a	321305.5	150	150
322.2385000000	n/a	322238.5	160	160
324.8890000000	n/a	324889	181	181
326.1880000000	n/a	326188	110	110
326.7045000000	n/a	326704.5	130	130
327.2885000000	n/a	327288.5	141	141
328.1530000000	n/a	328153	115	115
332.6690000000	n/a	332669	18000	18000
335.1025000000	n/a	335102.5	22000	22000
337.4855000000	n/a	337485.5	34	34
339.9360000000	n/a	339936	46000	46000
342.4190000000	n/a	342419	5100	5100
344.7355000000	n/a	344735.5	6700	6700
347.1850000000	n/a	347185	7900	7900
349.5286693000	n/a	349528.6693	79997	79997
352.1205000000	n/a	352120.5	121	121
352.9710000000	n/a	352971	181	181
356.4875000000	n/a	356487.5	181	181
357.6870000000	n/a	357687	140	140
358.2205000000	n/a	358220.5	160	160
358.7370000000	n/a	358737	110	110
359.2710000000	n/a	359271	170	170
359.7875000000	n/a	359787.5	190	190
360.6515000000	n/a	360651.5	114	114
376.0840000000	n/a	376084	204	204
378.3510000000	n/a	378351	201	201
380.5340000000	n/a	380534	203	203
382.7835000000	n/a	382783.5	202	202
385.2500000000	n/a	385250	206	206
387.4005000000	n/a	387400.5	208	208
389.5170000000	n/a	389517	205	205
391.6500000000	n/a	391650	207	207
394.8675000000	n/a	394867.5	210	210
397.9500000000	n/a	397950	204	204
400.2830000000	n/a	400283	208	208
402.3995000000	n/a	402399.5	205	205
404.8495000000	n/a	404849.5	201	201
407.3495000000	n/a	407349.5	207	207
409.3995000000	n/a	409399.5	203	203
411.5830000000	n/a	411583	206	206
413.7490000000	n/a	413749	209	209
416.8340000000	n/a	416834	210	210
420.0160000000	n/a	420016	204	204
422.2325000000	n/a	422232.5	208	208
424.5485000000	n/a	424548.5	206	206
426.7155000000	n/a	426715.5	201	201
429.0320000000	n/a	429032	202	202
431.1320000000	n/a	431132	205	205
433.4985000000	n/a	433498.5	203	203
435.5320000000	n/a	435532	207	207
439.0660000000	n/a	439066	210	210
449.2980000000	n/a	449298	1100	1100
451.7475000000	n/a	451747.5	2400	2400
454.0145000000	n/a	454014.5	3600	3600
456.4475000000	n/a	456447.5	45000	45000
458.8310000000	n/a	458831	59000	59000
461.2810000000	n/a	461281	6300	6300
463.7140000000	n/a	463714	78000	78000
466.0875857970	n/a	466087.5858	79997	79997
469.2155000000	n/a	469215.5	110	110
470.3660000000	n/a	470366	140	140
470.9495000000	n/a	470949.5	160	160
471.7330000000	n/a	471733	191	191
474.3495000000	n/a	474349.5	181	181
475.0825000000	n/a	475082.5	130	130
476.1990000000	n/a	476199	151	151
477.0795000000	n/a	477079.5	114	114
481.5965000000	n/a	481596.5	1200	1200
483.8795000000	n/a	483879.5	2800	2800
486.2795000000	n/a	486279.5	3600	3600
488.7460000000	n/a	488746	4900	4900
491.0295000000	n/a	491029.5	5100	5100
493.4130000000	n/a	493413	6500	6500
495.9295000000	n/a	495929.5	7300	7300
498.2256161654	n/a	498225.6162	79997	79997
500.7810000000	n/a	500781	120	120
501.9150000000	n/a	501915	180	180
502.8480000000	n/a	502848	160	160
504.3315000000	n/a	504331.5	190	190
504.8640000000	n/a	504864	110	110
506.7145000000	n/a	506714.5	150	150
507.7975000000	n/a	507797.5	130	130
508.5955000000	n/a	508595.5	113	113
513.1120000000	n/a	513112	1600	1600
515.4450000000	n/a	515445	2500	2500
517.7285000000	n/a	517728.5	3400	3400
520.0115000000	n/a	520011.5	4100	4100
522.4115000000	n/a	522411.5	5900	5900
524.9110000000	n/a	524911	6200	6200
527.2945000000	n/a	527294.5	7800	7800
529.5945000000	n/a	529594.5	8700	8700
531.9073164742	n/a	531907.3165	79997	79997
534.7470000000	n/a	534747	160	160
535.6300000000	n/a	535630	150	150
536.6295000000	n/a	536629.5	140	140
537.1625000000	n/a	537162.5	110	110
537.8470000000	n/a	537847	190	190
538.4960000000	n/a	538496	120	120
539.0970000000	n/a	539097	180	180
540.0635000000	n/a	540063.5	170	170
540.9110000000	n/a	540911	113	113
545.6105000000	n/a	545610.5	1400	1400
548.0275000000	n/a	548027.5	2300	2300
550.3270000000	n/a	550327	31000	31000
552.6270000000	n/a	552627	46000	46000
554.8935000000	n/a	554893.5	57	57
557.2100000000	n/a	557210	6800	6800
559.7100000000	n/a	559710	7500	7500
562.2100000000	n/a	562210	89000	89000
564.5765000000	n/a	564576.5	9200	9200
566.8047026580	n/a	566804.7027	79997	79997
571.6615000000	n/a	571661.5	140	140
573.1945000000	n/a	573194.5	130	130
576.2110000000	n/a	576211	121	121
577.1955000000	n/a	577195.5	181	181
581.7285000000	n/a	581728.5	160	160
584.6780000000	n/a	584678	170	170
585.7275000000	n/a	585727.5	121	121
586.7120000000	n/a	586712	150	150
588.2420000000	n/a	588242	115	115
592.9755000000	n/a	592975.5	1400	1400
595.3090000000	n/a	595309	2900	2900
597.7920000000	n/a	597792	33000	33000
600.0580000000	n/a	600058	48000	48000
602.4580000000	n/a	602458	57000	57000
604.9750000000	n/a	604975	62	62
607.2915000000	n/a	607291.5	7600	7600
609.7415000000	n/a	609741.5	8500	8500
612.5083766714	n/a	612508.3767	79997	79997
615.3270000000	n/a	615327	190	190
615.8765000000	n/a	615876.5	130	130
616.4770000000	n/a	616477	171	171
620.1260000000	n/a	620126	121	121
620.6600000000	n/a	620660	181	181
628.2100000000	n/a	628210	190	190
628.8925000000	n/a	628892.5	130	130
629.4930000000	n/a	629493	171	171
630.0925000000	n/a	630092.5	121	121
630.7265000000	n/a	630726.5	181	181
631.2425000000	n/a	631242.5	160	160
632.1235000000	n/a	632123.5	115	115
636.8235000000	n/a	636823.5	1300	1300
639.1230000000	n/a	639123	2500	2500
641.6235000000	n/a	641623.5	3100	3100
644.0235000000	n/a	644023.5	4600	4600
646.5230000000	n/a	646523	5800	5800
649.0065000000	n/a	649006.5	6400	6400
651.5060000000	n/a	651506	7200	7200
653.9101513179	n/a	653910.1513	79997	79997
656.6595000000	n/a	656659.5	130	130
657.6750000000	n/a	657675	150	150
658.2415000000	n/a	658241.5	110	110
658.8415000000	n/a	658841.5	160	160
659.3750000000	n/a	659375	180	180
660.4410000000	n/a	660441	140	140
660.9745000000	n/a	660974.5	120	120
661.9725000000	n/a	661972.5	113	113
666.4885000000	n/a	666488.5	1400	1400
668.9720000000	n/a	668972	22000	22000
671.4055000000	n/a	671405.5	38000	38000
673.7890000000	n/a	673789	4100	4100
676.2885000000	n/a	676288.5	53000	53000
678.7385000000	n/a	678738.5	69000	69000
681.1050000000	n/a	681105	77000	77000
683.3880000000	n/a	683388	86	86
685.7382568573	n/a	685738.2569	79997	79997
688.3070000000	n/a	688307	140	140
688.8245000000	n/a	688824.5	181	181
689.6235000000	n/a	689623.5	121	121
691.3565000000	n/a	691356.5	110	110
692.0405000000	n/a	692040.5	191	191
692.6735000000	n/a	692673.5	171	171
693.1900000000	n/a	693190	161	161
694.0215000000	n/a	694021.5	115	115
699.0375000000	n/a	699037.5	1800	1800
701.3375000000	n/a	701337.5	2300	2300
703.7210000000	n/a	703721	3900	3900
706.2040000000	n/a	706204	45000	45000
708.6040000000	n/a	708604	5700	5700
710.9540000000	n/a	710954	6600	6600
713.2205000000	n/a	713220.5	72	72
715.4987646010	n/a	715498.7646	79997	79997
718.9740000000	n/a	718974	180	180
719.8055000000	n/a	719805.5	130	130
722.3735000000	n/a	722373.5	190	190
723.6725000000	n/a	723672.5	121	121
724.2895000000	n/a	724289.5	170	170
724.8390000000	n/a	724839	160	160
725.7365000000	n/a	725736.5	115	115
730.4700000000	n/a	730470	1100	1100
732.8030000000	n/a	732803	2600	2600
735.2695000000	n/a	735269.5	35000	35000
