onset	duration	sample	value	trial_type
1.1885000000	n/a	1188.5	205	205
3.2385000000	n/a	3238.5	209	209
5.3550000000	n/a	5355	207	207
7.8215000000	n/a	7821.5	208	208
10.0715000000	n/a	10071.5	202	202
12.5880000000	n/a	12588	203	203
14.9710000000	n/a	14971	204	204
17.4545000000	n/a	17454.5	206	206
21.6060000000	n/a	21606	210	210
24.6710000000	n/a	24671	207	207
27.0710000000	n/a	27071	203	203
29.3540000000	n/a	29354	209	209
31.5205000000	n/a	31520.5	208	208
33.6375000000	n/a	33637.5	205	205
36.1035000000	n/a	36103.5	201	201
38.1540000000	n/a	38154	204	204
40.5370000000	n/a	40537	206	206
44.0210000000	n/a	44021	210	210
47.1035000000	n/a	47103.5	202	202
49.4865000000	n/a	49486.5	207	207
51.8695000000	n/a	51869.5	208	208
54.0195000000	n/a	54019.5	201	201
56.1860000000	n/a	56186	209	209
58.3195000000	n/a	58319.5	206	206
60.6525000000	n/a	60652.5	205	205
62.8860000000	n/a	62886	204	204
66.7700000000	n/a	66770	210	210
86.5850000000	n/a	86585	1300	1300
89.0350000000	n/a	89035	2800	2800
91.2850000000	n/a	91285	3400	3400
93.6515000000	n/a	93651.5	4900	4900
95.8603935490	n/a	95860.3935	79997	79997
99.0700000000	n/a	99070	130	130
100.3705000000	n/a	100370.5	180	180
101.1700000000	n/a	101170	140	140
102.2555000000	n/a	102255.5	190	190
103.8845000000	n/a	103884.5	113	113
108.3845000000	n/a	108384.5	1900	1900
110.7510000000	n/a	110751	2700	2700
113.1840000000	n/a	113184	3600	3600
115.6505000000	n/a	115650.5	4400	4400
118.1165000000	n/a	118116.5	55	55
120.3264977497	n/a	120326.4977	79997	79997
123.3195000000	n/a	123319.5	190	190
124.0695000000	n/a	124069.5	170	170
124.7025000000	n/a	124702.5	160	160
125.8195000000	n/a	125819.5	150	150
127.3165000000	n/a	127316.5	113	113
132.3000000000	n/a	132300	1500	1500
134.7495000000	n/a	134749.5	2900	2900
137.1830000000	n/a	137183	3100	3100
139.6995000000	n/a	139699.5	4300	4300
141.9660000000	n/a	141966	5400	5400
144.4660000000	n/a	144466	6200	6200
146.9068865430	n/a	146906.8865	79997	79997
149.6700000000	n/a	149670	150	150
150.3850000000	n/a	150385	190	190
151.2010000000	n/a	151201	110	110
151.7845000000	n/a	151784.5	130	130
152.4515000000	n/a	152451.5	140	140
152.9845000000	n/a	152984.5	120	120
154.9490000000	n/a	154949	113	113
159.5490000000	n/a	159549	12000	12000
161.9820000000	n/a	161982	25000	25000
164.3820000000	n/a	164382	3600	3600
166.8320000000	n/a	166832	4400	4400
169.1320000000	n/a	169132	5700	5700
171.4820000000	n/a	171482	6300	6300
173.9480000000	n/a	173948	7800	7800
176.2871293340	n/a	176287.1293	79997	79997
180.1680000000	n/a	180168	151	151
180.9830000000	n/a	180983	121	121
181.5270000000	n/a	181527	160	160
182.2335000000	n/a	182233.5	140	140
182.9000000000	n/a	182900	170	170
183.4835000000	n/a	183483.5	130	130
184.0005000000	n/a	184000.5	180	180
184.7315000000	n/a	184731.5	114	114
189.2480000000	n/a	189248	1900	1900
191.6470000000	n/a	191647	2200	2200
194.0645000000	n/a	194064.5	3300	3300
196.3975000000	n/a	196397.5	4100	4100
198.7640000000	n/a	198764	5800	5800
201.2135000000	n/a	201213.5	6700	6700
203.6805000000	n/a	203680.5	7500	7500
205.8976472527	n/a	205897.6473	79997	79997
208.7830000000	n/a	208783	190	190
209.3490000000	n/a	209349	120	120
209.8990000000	n/a	209899	130	130
216.4315000000	n/a	216431.5	110	110
217.0825000000	n/a	217082.5	180	180
217.5985000000	n/a	217598.5	170	170
218.9820000000	n/a	218982	150	150
220.2800000000	n/a	220280	113	113
224.7965000000	n/a	224796.5	1300	1300
227.1290000000	n/a	227129	2100	2100
229.5125000000	n/a	229512.5	37000	37000
231.8795000000	n/a	231879.5	48000	48000
234.3455000000	n/a	234345.5	55	55
236.8460000000	n/a	236846	6900	6900
239.1285000000	n/a	239128.5	7600	7600
241.4790000000	n/a	241479	8200	8200
243.7375094070	n/a	243737.5094	79997	79997
247.2140000000	n/a	247214	130	130
247.8135000000	n/a	247813.5	110	110
249.4310000000	n/a	249431	181	181
250.1805000000	n/a	250180.5	151	151
252.4135000000	n/a	252413.5	150	150
254.4310000000	n/a	254431	190	190
254.9470000000	n/a	254947	160	160
255.7780000000	n/a	255778	115	115
260.2950000000	n/a	260295	1600	1600
262.7610000000	n/a	262761	2900	2900
265.2780000000	n/a	265278	3400	3400
267.6780000000	n/a	267678	4200	4200
270.0945000000	n/a	270094.5	5300	5300
272.5110000000	n/a	272511	6800	6800
274.9110000000	n/a	274911	77	77
277.2568991650	n/a	277256.8992	79997	79997
279.8960000000	n/a	279896	160	160
280.6465000000	n/a	280646.5	190	190
281.2130000000	n/a	281213	140	140
282.3460000000	n/a	282346	120	120
283.3965000000	n/a	283396.5	180	180
284.4295000000	n/a	284429.5	170	170
285.0770000000	n/a	285077	113	113
289.9935000000	n/a	289993.5	1500	1500
292.3270000000	n/a	292327	2600	2600
294.7605000000	n/a	294760.5	3800	3800
297.2095000000	n/a	297209.5	43000	43000
299.6095000000	n/a	299609.5	52000	52000
301.9100000000	n/a	301910	6700	6700
304.3600000000	n/a	304360	7100	7100
306.6765000000	n/a	306676.5	8400	8400
309.0477860621	n/a	309047.7861	79997	79997
311.7115000000	n/a	311711.5	150	150
312.3945000000	n/a	312394.5	160	160
