onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	201	201
4.2825000000	n/a	4282.5	207	207
6.5995000000	n/a	6599.5	208	208
8.8990000000	n/a	8899	209	209
11.0990000000	n/a	11099	202	202
13.5990000000	n/a	13599	204	204
16.1160000000	n/a	16116	203	203
18.5490000000	n/a	18549	206	206
22.2345000000	n/a	22234.5	211	211
25.5320000000	n/a	25532	207	207
27.7985000000	n/a	27798.5	208	208
30.2985000000	n/a	30298.5	206	206
32.5315000000	n/a	32531.5	209	209
34.9310000000	n/a	34931	204	204
37.3815000000	n/a	37381.5	203	203
39.7145000000	n/a	39714.5	202	202
42.9020000000	n/a	42902	210	210
45.9810000000	n/a	45981	209	209
48.0640000000	n/a	48064	206	206
50.2310000000	n/a	50231	204	204
52.4475000000	n/a	52447.5	201	201
54.5975000000	n/a	54597.5	208	208
56.9805000000	n/a	56980.5	203	203
58.9970000000	n/a	58997	207	207
62.5165000000	n/a	62516.5	210	210
77.5630000000	n/a	77563	1900	1900
80.0125000000	n/a	80012.5	2600	2600
82.4460000000	n/a	82446	3200	3200
84.8130000000	n/a	84813	4100	4100
87.1381831440	n/a	87138.1831	79997	79997
90.3155000000	n/a	90315.5	190	190
91.0325000000	n/a	91032.5	160	160
92.3820000000	n/a	92382	120	120
93.2320000000	n/a	93232	110	110
94.8790000000	n/a	94879	113	113
99.5125000000	n/a	99512.5	1300	1300
101.8955000000	n/a	101895.5	2700	2700
104.2450000000	n/a	104245	3400	3400
106.7285000000	n/a	106728.5	4600	4600
109.2285000000	n/a	109228.5	5100	5100
111.5600552266	n/a	111560.0552	79997	79997
114.5310000000	n/a	114531	130	130
116.7650000000	n/a	116765	170	170
117.6145000000	n/a	117614.5	140	140
118.3645000000	n/a	118364.5	160	160
119.7470000000	n/a	119747	110	110
121.0945000000	n/a	121094.5	113	113
125.9110000000	n/a	125911	1500	1500
128.2940000000	n/a	128294	2800	2800
130.7275000000	n/a	130727.5	3100	3100
133.1105000000	n/a	133110.5	4900	4900
135.5440000000	n/a	135544	5200	5200
137.9440000000	n/a	137944	6700	6700
140.1661394972	n/a	140166.1395	79997	79997
142.9965000000	n/a	142996.5	150	150
143.8135000000	n/a	143813.5	180	180
144.8795000000	n/a	144879.5	110	110
148.0470000000	n/a	148047	190	190
151.8125000000	n/a	151812.5	120	120
152.8800000000	n/a	152880	170	170
154.9100000000	n/a	154910	113	113
159.7430000000	n/a	159743	1700	1700
162.0430000000	n/a	162043	2400	2400
164.4590000000	n/a	164459	39000	39000
166.8260000000	n/a	166826	45000	45000
169.2925000000	n/a	169292.5	5600	5600
171.5925000000	n/a	171592.5	68000	68000
173.9255000000	n/a	173925.5	71000	71000
176.3300601370	n/a	176330.0601	79997	79997
181.8785000000	n/a	181878.5	170	170
182.5615000000	n/a	182561.5	140	140
183.7620000000	n/a	183762	151	151
184.4620000000	n/a	184462	191	191
184.9785000000	n/a	184978.5	160	160
186.1615000000	n/a	186161.5	111	111
187.0120000000	n/a	187012	181	181
189.0755000000	n/a	189075.5	114	114
193.5750000000	n/a	193575	1200	1200
195.9250000000	n/a	195925	2900	2900
198.2580000000	n/a	198258	3800	3800
200.6745000000	n/a	200674.5	4700	4700
203.1745000000	n/a	203174.5	5600	5600
205.5245000000	n/a	205524.5	6100	6100
208.0075000000	n/a	208007.5	7300	7300
210.3017388385	n/a	210301.7388	79997	79997
213.0105000000	n/a	213010.5	120	120
213.8285000000	n/a	213828.5	190	190
214.3940000000	n/a	214394	180	180
214.9105000000	n/a	214910.5	170	170
215.7605000000	n/a	215760.5	160	160
216.5770000000	n/a	216577	110	110
217.6455000000	n/a	217645.5	130	130
218.5740000000	n/a	218574	113	113
223.5900000000	n/a	223590	1200	1200
226.0735000000	n/a	226073.5	2300	2300
228.4235000000	n/a	228423.5	3800	3800
230.8900000000	n/a	230890	4700	4700
233.3900000000	n/a	233390	54000	54000
235.8565000000	n/a	235856.5	69000	69000
238.2895000000	n/a	238289.5	7600	7600
240.7230000000	n/a	240723	8100	8100
243.0403891451	n/a	243040.3891	79997	79997
245.8255000000	n/a	245825.5	120	120
246.6920000000	n/a	246692	130	130
247.8595000000	n/a	247859.5	180	180
249.6925000000	n/a	249692.5	170	170
250.4760000000	n/a	250476	191	191
251.2450000000	n/a	251245	141	141
252.3250000000	n/a	252325	160	160
252.9920000000	n/a	252992	110	110
254.0225000000	n/a	254022.5	114	114
258.7890000000	n/a	258789	13000	13000
261.2390000000	n/a	261239	21000	21000
263.6385000000	n/a	263638.5	32000	32000
266.1220000000	n/a	266122	450000	450000
268.4720000000	n/a	268472	5600	5600
270.9720000000	n/a	270972	67	67
273.3385000000	n/a	273338.5	79000	79000
275.8215000000	n/a	275821.5	84000	84000
278.0542963137	n/a	278054.2963	79997	79997
280.8075000000	n/a	280807.5	121	121
281.4075000000	n/a	281407.5	131	131
282.2240000000	n/a	282224	111	111
283.8920000000	n/a	283892	182	182
289.0240000000	n/a	289024	160	160
299.6405000000	n/a	299640.5	161	161
311.4740000000	n/a	311474	141	141
314.4365000000	n/a	314436.5	115	115
318.9865000000	n/a	318986.5	1900	1900
321.3695000000	n/a	321369.5	2400	2400
323.8365000000	n/a	323836.5	3700	3700
326.3525000000	n/a	326352.5	4600	4600
328.8355000000	n/a	328835.5	55000	55000
331.2025000000	n/a	331202.5	68000	68000
333.6025000000	n/a	333602.5	73	73
335.9562443960	n/a	335956.2444	79997	79997
339.5725000000	n/a	339572.5	190	190
341.2730000000	n/a	341273	140	140
341.9555000000	n/a	341955.5	170	170
342.6885000000	n/a	342688.5	160	160
345.7385000000	n/a	345738.5	181	181
346.7545000000	n/a	346754.5	131	131
348.3855000000	n/a	348385.5	115	115
352.9185000000	n/a	352918.5	1500	1500
355.1850000000	n/a	355185	2100	2100
357.7015000000	n/a	357701.5	3700	3700
360.1180000000	n/a	360118	4200	4200
362.5515000000	n/a	362551.5	5400	5400
364.8175000000	n/a	364817.5	6800	6800
367.0347504510	n/a	367034.7505	79997	79997
370.5715000000	n/a	370571.5	150	150
372.2370000000	n/a	372237	110	110
372.9555000000	n/a	372955.5	170	170
373.5370000000	n/a	373537	120	120
374.1040000000	n/a	374104	140	140
374.6205000000	n/a	374620.5	180	180
375.8340000000	n/a	375834	113	113
380.3340000000	n/a	380334	1800	1800
382.6175000000	n/a	382617.5	2200	2200
384.9005000000	n/a	384900.5	3100	3100
387.3670000000	n/a	387367	4500	4500
389.8835000000	n/a	389883.5	54000	54000
392.2335000000	n/a	392233.5	6300	6300
394.5005000000	n/a	394500.5	77	77
396.9307857330	n/a	396930.7857	79997	79997
399.9545000000	n/a	399954.5	180	180
