onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	207	207
4.0995000000	n/a	4099.5	204	204
6.4325000000	n/a	6432.5	209	209
8.6160000000	n/a	8616	202	202
10.8825000000	n/a	10882.5	201	201
12.9655000000	n/a	12965.5	206	206
15.2990000000	n/a	15299	205	205
17.7320000000	n/a	17732	208	208
20.7500000000	n/a	20750	210	210
23.8320000000	n/a	23832	208	208
26.0320000000	n/a	26032	202	202
28.0820000000	n/a	28082	206	206
30.4820000000	n/a	30482	205	205
32.9980000000	n/a	32998	203	203
35.2150000000	n/a	35215	209	209
37.3315000000	n/a	37331.5	201	201
39.5815000000	n/a	39581.5	207	207
43.0160000000	n/a	43016	210	210
46.4135000000	n/a	46413.5	209	209
48.7975000000	n/a	48797.5	207	207
51.1640000000	n/a	51164	203	203
53.1975000000	n/a	53197.5	204	204
55.4975000000	n/a	55497.5	208	208
57.5640000000	n/a	57564	205	205
59.9305000000	n/a	59930.5	202	202
62.3305000000	n/a	62330.5	201	201
65.2665000000	n/a	65266.5	210	210
84.7460000000	n/a	84746	1100	1100
87.2295000000	n/a	87229.5	2600	2600
89.5460000000	n/a	89546	3700	3700
91.8790000000	n/a	91879	4900	4900
94.1747229420	n/a	94174.7229	79997	79997
97.0475000000	n/a	97047.5	110	110
98.1810000000	n/a	98181	160	160
99.3320000000	n/a	99332	170	170
100.3485000000	n/a	100348.5	190	190
101.6120000000	n/a	101612	113	113
106.1290000000	n/a	106129	1200	1200
108.5615000000	n/a	108561.5	2100	2100
110.9785000000	n/a	110978.5	3300	3300
113.4785000000	n/a	113478.5	4900	4900
115.9115000000	n/a	115911.5	5800	5800
118.3070128219	n/a	118307.0128	79997	79997
121.1800000000	n/a	121180	120	120
122.1130000000	n/a	122113	110	110
124.6630000000	n/a	124663	130	130
125.8305000000	n/a	125830.5	190	190
126.6635000000	n/a	126663.5	180	180
127.9610000000	n/a	127961	113	113
132.4775000000	n/a	132477.5	1600	1600
134.8775000000	n/a	134877.5	2400	2400
137.1605000000	n/a	137160.5	3100	3100
139.4270000000	n/a	139427	48000	48000
141.8600000000	n/a	141860	57000	57000
144.3765000000	n/a	144376.5	65000	65000
146.6692923680	n/a	146669.2924	79997	79997
150.4455000000	n/a	150445.5	160	160
151.4635000000	n/a	151463.5	140	140
152.8120000000	n/a	152812	110	110
153.6790000000	n/a	153679	171	171
154.2955000000	n/a	154295.5	151	151
154.9125000000	n/a	154912.5	181	181
155.6760000000	n/a	155676	114	114
160.1930000000	n/a	160193	1900	1900
162.5430000000	n/a	162543	2200	2200
165.0425000000	n/a	165042.5	3700	3700
167.5095000000	n/a	167509.5	4100	4100
169.8590000000	n/a	169859	5300	5300
172.1760000000	n/a	172176	6600	6600
174.5812578912	n/a	174581.2579	79997	79997
177.3615000000	n/a	177361.5	190	190
178.2440000000	n/a	178244	120	120
178.8280000000	n/a	178828	170	170
179.4275000000	n/a	179427.5	110	110
180.7775000000	n/a	180777.5	130	130
182.5280000000	n/a	182528	160	160
183.5920000000	n/a	183592	113	113
188.5420000000	n/a	188542	1700	1700
191.0250000000	n/a	191025	2500	2500
193.4250000000	n/a	193425	3300	3300
195.7085000000	n/a	195708.5	4200	4200
198.1250000000	n/a	198125	5400	5400
200.6075000000	n/a	200607.5	6600	6600
203.0580000000	n/a	203058	7100	7100
205.4273192522	n/a	205427.3193	79997	79997
208.0950000000	n/a	208095	170	170
208.6100000000	n/a	208610	150	150
209.7930000000	n/a	209793	130	130
210.4095000000	n/a	210409.5	120	120
210.9600000000	n/a	210960	140	140
211.6265000000	n/a	211626.5	160	160
212.3095000000	n/a	212309.5	110	110
213.5575000000	n/a	213557.5	113	113
218.0740000000	n/a	218074	1600	1600
220.4905000000	n/a	220490.5	2500	2500
222.8905000000	n/a	222890.5	3200	3200
225.3735000000	n/a	225373.5	4700	4700
227.7070000000	n/a	227707	5400	5400
230.0400000000	n/a	230040	6100	6100
232.4070000000	n/a	232407	7800	7800
234.7565000000	n/a	234756.5	8900	8900
237.1251116929	n/a	237125.1117	79997	79997
240.0420000000	n/a	240042	160	160
240.5920000000	n/a	240592	150	150
241.1245000000	n/a	241124.5	120	120
241.6920000000	n/a	241692	170	170
242.2250000000	n/a	242225	140	140
243.7085000000	n/a	243708.5	110	110
244.4590000000	n/a	244459	180	180
245.2420000000	n/a	245242	190	190
246.1060000000	n/a	246106	113	113
250.6055000000	n/a	250605.5	1300	1300
252.8890000000	n/a	252889	2700	2700
255.3390000000	n/a	255339	3200	3200
257.8390000000	n/a	257839	4100	4100
260.2225000000	n/a	260222.5	5600	5600
262.6720000000	n/a	262672	69000	69000
265.1720000000	n/a	265172	74000	74000
267.5550000000	n/a	267555	88000	88000
269.9720000000	n/a	269972	9500	9500
272.3183970352	n/a	272318.397	79997	79997
275.0735000000	n/a	275073.5	130	130
275.7905000000	n/a	275790.5	170	170
276.6235000000	n/a	276623.5	120	120
282.8395000000	n/a	282839.5	110	110
283.9735000000	n/a	283973.5	160	160
284.7735000000	n/a	284773.5	141	141
285.4405000000	n/a	285440.5	181	181
285.9740000000	n/a	285974	191	191
286.8565000000	n/a	286856.5	150	150
287.8875000000	n/a	287887.5	114	114
292.4040000000	n/a	292404	1500	1500
294.8705000000	n/a	294870.5	2400	2400
297.2040000000	n/a	297204	3800	3800
299.4705000000	n/a	299470.5	4700	4700
301.8040000000	n/a	301804	5300	5300
304.1370000000	n/a	304137	6600	6600
306.4700000000	n/a	306470	7200	7200
308.7535000000	n/a	308753.5	8100	8100
311.0145350952	n/a	311014.5351	79997	79997
313.5055000000	n/a	313505.5	150	150
314.8730000000	n/a	314873	140	140
315.5385000000	n/a	315538.5	180	180
316.2390000000	n/a	316239	170	170
319.2555000000	n/a	319255.5	130	130
320.4555000000	n/a	320455.5	160	160
321.2550000000	n/a	321255	120	120
321.7880000000	n/a	321788	110	110
323.1530000000	n/a	323153	113	113
327.6530000000	n/a	327653	1100	1100
330.0025000000	n/a	330002.5	2500	2500
332.4190000000	n/a	332419	3900	3900
334.8690000000	n/a	334869	4800	4800
337.2355000000	n/a	337235.5	5400	5400
339.6190000000	n/a	339619	6600	6600
341.9855000000	n/a	341985.5	7300	7300
344.2685000000	n/a	344268.5	8200	8200
346.7685000000	n/a	346768.5	9700	9700
349.0667569543	n/a	349066.757	79997	79997
351.9700000000	n/a	351970	110	110
352.5870000000	n/a	352587	150	150
353.1040000000	n/a	353104	190	190
353.7045000000	n/a	353704.5	180	180
355.0205000000	n/a	355020.5	140	140
358.2205000000	n/a	358220.5	160	160
358.7365000000	n/a	358736.5	130	130
359.4865000000	n/a	359486.5	120	120
360.1370000000	n/a	360137	170	170
360.8180000000	n/a	360818	113	113
365.6345000000	n/a	365634.5	17000	17000
368.0345000000	n/a	368034.5	23000	23000
370.4675000000	n/a	370467.5	34000	34000
372.8845000000	n/a	372884.5	48000	48000
375.2675000000	n/a	375267.5	52000	52000
377.5505000000	n/a	377550.5	66000	66000
379.8505000000	n/a	379850.5	79000	79000
382.1840000000	n/a	382184	85000	85000
384.6175000000	n/a	384617.5	9100	9100
386.8648735360	n/a	386864.8735	79997	79997
395.1520000000	n/a	395152	131	131
395.7690000000	n/a	395769	151	151
396.2855000000	n/a	396285.5	171	171
398.2350000000	n/a	398235	141	141
398.8360000000	n/a	398836	181	181
399.9685000000	n/a	399968.5	121	121
400.5020000000	n/a	400502	161	161
401.2520000000	n/a	401252	191	191
403.7180000000	n/a	403718	110	110
404.7500000000	n/a	404750	114	114
412.2490000000	n/a	412249	203	203
414.5990000000	n/a	414599	207	207
416.8985000000	n/a	416898.5	205	205
418.9320000000	n/a	418932	202	202
421.4320000000	n/a	421432	204	204
423.5820000000	n/a	423582	206	206
425.6485000000	n/a	425648.5	209	209
427.8155000000	n/a	427815.5	208	208
430.8660000000	n/a	430866	210	210
433.9485000000	n/a	433948.5	204	204
436.3485000000	n/a	436348.5	203	203
438.4650000000	n/a	438465	201	201
440.6645000000	n/a	440664.5	208	208
442.7980000000	n/a	442798	205	205
445.2640000000	n/a	445264	202	202
447.6810000000	n/a	447681	209	209
450.1640000000	n/a	450164	206	206
453.7660000000	n/a	453766	210	210
456.8635000000	n/a	456863.5	205	205
459.2805000000	n/a	459280.5	207	207
461.5305000000	n/a	461530.5	203	203
463.8805000000	n/a	463880.5	206	206
466.3800000000	n/a	466380	202	202
468.7135000000	n/a	468713.5	209	209
471.0465000000	n/a	471046.5	204	204
473.5635000000	n/a	473563.5	201	201
476.6485000000	n/a	476648.5	210	210
485.5460000000	n/a	485546	1900	1900
487.9290000000	n/a	487929	2100	2100
490.2790000000	n/a	490279	3400	3400
492.5960000000	n/a	492596	4600	4600
495.0290000000	n/a	495029	5500	5500
497.3125000000	n/a	497312.5	68000	68000
499.7120000000	n/a	499712	7300	7300
502.0120000000	n/a	502012	87	87
504.3626105762	n/a	504362.6106	79997	79997
507.2980000000	n/a	507298	190	190
507.8635000000	n/a	507863.5	110	110
508.6140000000	n/a	508614	140	140
509.3145000000	n/a	509314.5	160	160
510.3640000000	n/a	510364	150	150
511.7975000000	n/a	511797.5	171	171
512.4640000000	n/a	512464	130	130
513.5285000000	n/a	513528.5	115	115
518.0945000000	n/a	518094.5	1200	1200
520.4785000000	n/a	520478.5	2700	2700
522.7780000000	n/a	522778	3500	3500
525.2280000000	n/a	525228	4100	4100
527.7275000000	n/a	527727.5	59000	59000
