onset	duration	sample	value	trial_type
1.9995000000	n/a	1999.5	206	206
4.0325000000	n/a	4032.5	205	205
6.1330000000	n/a	6133	204	204
8.5495000000	n/a	8549.5	209	209
10.8990000000	n/a	10899	203	203
13.0160000000	n/a	13016	202	202
15.2490000000	n/a	15249	207	207
17.5150000000	n/a	17515	201	201
21.0170000000	n/a	21017	210	210
24.0820000000	n/a	24082	204	204
26.2655000000	n/a	26265.5	203	203
28.5485000000	n/a	28548.5	208	208
30.7150000000	n/a	30715	209	209
32.8820000000	n/a	32882	202	202
35.1815000000	n/a	35181.5	206	206
37.2645000000	n/a	37264.5	207	207
39.6810000000	n/a	39681	205	205
42.7820000000	n/a	42782	210	210
45.8810000000	n/a	45881	206	206
47.9310000000	n/a	47931	203	203
50.4310000000	n/a	50431	209	209
52.8810000000	n/a	52881	204	204
55.1805000000	n/a	55180.5	201	201
57.4140000000	n/a	57414	208	208
59.4810000000	n/a	59481	205	205
61.7470000000	n/a	61747	202	202
64.5815000000	n/a	64581.5	210	210
78.1800000000	n/a	78180	1100	1100
80.6795000000	n/a	80679.5	2300	2300
83.0465000000	n/a	83046.5	3400	3400
85.5630000000	n/a	85563	46	46
87.9823632654	n/a	87982.3633	79997	79997
90.5820000000	n/a	90582	110	110
91.7315000000	n/a	91731.5	140	140
92.2650000000	n/a	92265	160	160
93.3625000000	n/a	93362.5	113	113
97.9460000000	n/a	97946	1800	1800
100.2625000000	n/a	100262.5	25000	25000
102.6625000000	n/a	102662.5	31	31
105.1620000000	n/a	105162	4900	4900
107.5450000000	n/a	107545	5400	5400
109.7870632281	n/a	109787.0632	79997	79997
112.3500000000	n/a	112350	180	180
113.0640000000	n/a	113064	111	111
115.5140000000	n/a	115514	110	110
116.2145000000	n/a	116214.5	190	190
116.7305000000	n/a	116730.5	140	140
117.4950000000	n/a	117495	113	113
122.2945000000	n/a	122294.5	1400	1400
124.7615000000	n/a	124761.5	2300	2300
127.1610000000	n/a	127161	3500	3500
129.5115000000	n/a	129511.5	4900	4900
131.9110000000	n/a	131911	5700	5700
134.3275000000	n/a	134327.5	6100	6100
136.6926770075	n/a	136692.677	79997	79997
139.4465000000	n/a	139446.5	140	140
140.1960000000	n/a	140196	130	130
140.7125000000	n/a	140712.5	150	150
141.9305000000	n/a	141930.5	190	190
142.4460000000	n/a	142446	170	170
143.7290000000	n/a	143729	110	110
144.6935000000	n/a	144693.5	113	113
149.1935000000	n/a	149193.5	1800	1800
151.5265000000	n/a	151526.5	2900	2900
153.8770000000	n/a	153877	3600	3600
156.2100000000	n/a	156210	4200	4200
158.5095000000	n/a	158509.5	5700	5700
161.0265000000	n/a	161026.5	6100	6100
163.4600000000	n/a	163460	7500	7500
165.6816266546	n/a	165681.6267	79997	79997
168.4620000000	n/a	168462	180	180
169.4620000000	n/a	169462	190	190
170.3785000000	n/a	170378.5	160	160
171.3445000000	n/a	171344.5	120	120
172.1285000000	n/a	172128.5	170	170
172.7610000000	n/a	172761	110	110
